% degree N
6
% number of nodes
84
% node coordinates
4.863112240404301E-02 -1.221399739608271E-01 6.714565784538516E-01 3.131641711901775E-02 -6.650490362121834E-03 1.804423598174348E-03 4.138787262245239E-04 -3.705709742316422E-02 1.738125667256670E-01 3.160580030207669E-01 -2.955128521592825E-02 8.015088584269862E-03 -3.033194435279574E-03 -1.481659116147685E-03 -1.741197909127724E-01 -1.045983957161800E-01 1.345274430215292E-02 -1.625926006827931E-04 4.155554891549353E-02 1.507217493079509E-01 4.357695278806969E-02 -9.020489985291995E-03 -7.084749401275846E-02 -1.077100725986008E-01 -5.090120730555444E-03 7.865311767511431E-02 4.108851959652074E-02 -4.156623267340314E-02 -1.121880113874343E-02 4.876767012412784E-02 8.790215566286259E-02 -8.510111612718849E-03 2.393987015500121E-03 -9.148956059211892E-04 2.036280543204739E-03 2.828059301998171E-02 1.704326233550412E-02 -2.060442390123518E-03 -5.072148586736053E-05 -4.559805774821177E-03 -1.407509254798360E-02 -3.652250178669270E-03 6.014881531492123E-04 4.161751847584713E-03 6.012214941576484E-03 1.494718667656407E-04 -3.044797412439302E-03 -1.332887414723740E-03 1.159321623403501E-03 4.183651103006546E-04 -5.774587948966053E-02 -3.409858459455404E-02 4.440744504035940E-03 -4.096092644211788E-05 -5.002756868558584E-03 -1.580423088285045E-02 -4.019930490687554E-03 6.515431903516222E-04 3.276979439145504E-03 5.058516213354763E-03 3.773246479193757E-04 -1.842870254551232E-03 -1.061605717937332E-03 7.524581638411024E-04 1.421479783237937E-02 5.327269824610884E-02 1.508820861551922E-02 -3.185951638788511E-03 4.890804100888274E-03 7.111681910980015E-03 1.826412284078904E-04 -1.942757899171584E-03 -1.160015453664715E-03 6.117587626200515E-04 -2.591874736720201E-02 -3.951686334963082E-02 -1.710621444086989E-03 -3.726725501845603E-03 -1.635152174019054E-03 8.443245854843531E-04 2.972232526004825E-02 1.540384855618960E-02 1.458575854006436E-03 -1.598015521318271E-02 
-9.436173953214625E-04 -1.140954521475835E-03 6.656944916276431E-04 -9.140274281613361E-03 -8.779468990047154E-03 5.064974468985577E-02 -4.960447926228603E-02 4.891538390111456E-03 2.166520843180636E-03 7.816473972187585E-03 5.002046995119695E-02 -1.128669508747928E-01 8.087474410876205E-02 -9.594649000105744E-03 -5.794142924036508E-03 -8.745558450185424E-02 1.215522312729912E-01 -5.485293992989998E-02 2.905883493179419E-02 1.539126440769315E-01 -8.785443981942298E-02 1.444410548116183E-02 8.967716081563265E-02 1.101908414062541E-02 1.457211703664581E-02 -4.713191761855733E-02 -8.043015943598570E-03 2.464393641586517E-02 -1.344363920357028E-03 -8.703810945983804E-04 5.785891213905961E-03 5.078836447457278E-03 -1.949298555442758E-02 1.556793343520137E-02 1.333815790026927E-03 -1.344256602940980E-02 -5.203205896212390E-02 7.224200521833503E-02 -3.427650436005665E-02 -7.989192143332696E-03 1.843189895911423E-01 -1.312553719965198E-01 3.577976065459362E-02 7.853787077013266E-01 1.724312335666880E-01 -2.419812706156079E-02 6.667119731312984E-02 -5.457571623278290E-03 -2.349338987499069E-02 1.428077462696219E-03 3.510117219808863E-03 4.739310107798606E-03 -8.878795681371789E-03 6.252273086914895E-03 1.183682461538511E-02 -2.879028763352629E-02 2.958240932575139E-02 -1.140141731533049E-02 -1.608982052519773E-01 -6.609703006692570E-02 1.596723517849886E-02 -1.564001991571668E-01 -1.524912376890760E-02 1.757132942601513E-02 -1.186655138565545E-02 1.709209806004988E-03 -5.521768759026061E-03 3.237665425882158E-03 7.123638611355418E-02 2.830796106185615E-02 -8.495431142082011E-03 1.629494787763608E-01 1.451356191722997E-02 2.509598441017506E-02 -1.206140201866365E-02 -6.314117741109587E-03 3.330481232776647E-03 -1.300611566915405E-01 -1.134596510545896E-02 -6.519525133704192E-02 5.334133682051104E-02 4.470720680112191E-03 8.396084093030291E-02 -4.796322440855780E-02 
2.464393641587770E-02 -4.713191761858777E-02 8.967716081569793E-02 2.905883493181804E-02 -9.594649000118201E-03 4.891538390120259E-03 -9.436173953251997E-04 -8.043015943598492E-03 1.101908414063122E-02 1.539126440768823E-01 -5.794142924032084E-03 2.166520843178030E-03 -1.140954521475130E-03 1.457211703664012E-02 -8.785443981939861E-02 -8.745558450182510E-02 7.816473972184105E-03 6.656944916277077E-04 1.444410548115879E-02 1.215522312729513E-01 5.002046995117881E-02 -9.140274281610544E-03 -5.485293992988213E-02 -1.128669508747533E-01 -8.779468990044156E-03 8.087474410873344E-02 5.064974468983719E-02 -4.960447926226787E-02 -2.349338987500257E-02 6.667119731317403E-02 7.853787077013608E-01 -7.989192143325162E-03 1.333815790022070E-03 -1.344363920355983E-03 -5.457571623273989E-03 1.724312335666110E-01 1.843189895910501E-01 -1.344256602940265E-02 -8.703810945982058E-04 -2.419812706155131E-02 -1.312553719964606E-01 -5.203205896209892E-02 5.785891213903183E-03 3.577976065457822E-02 7.224200521830183E-02 5.078836447454932E-03 -3.427650436004121E-02 -1.949298555441837E-02 1.556793343519411E-02 1.757132942601438E-02 -1.564001991571964E-01 -1.608982052520000E-01 1.183682461538619E-02 1.428077462697072E-03 -1.524912376890214E-02 -6.609703006690003E-02 -2.879028763351387E-02 3.510117219807495E-03 1.596723517849292E-02 2.958240932573996E-02 4.739310107796649E-03 -1.140141731532626E-02 -8.878795681368434E-03 6.252273086912353E-03 2.509598441018100E-02 1.629494787763834E-01 7.123638611356166E-02 -1.186655138565669E-02 1.451356191722480E-02 2.830796106184488E-02 1.709209806004061E-03 -8.495431142078989E-03 -5.521768759024039E-03 3.237665425880886E-03 -6.519525133705073E-02 -1.300611566915543E-01 -1.206140201866491E-02 -1.134596510545463E-02 -6.314117741107099E-03 3.330481232775530E-03 8.396084093031168E-02 5.334133682051561E-02 4.470720680110204E-03 -4.796322440856172E-02 
-4.960447926226702E-02 8.087474410873480E-02 -5.485293992988657E-02 1.444410548116480E-02 1.457211703663748E-02 -8.043015943602703E-03 2.464393641588834E-02 5.064974468982828E-02 -1.128669508747367E-01 1.215522312729393E-01 -8.785443981939885E-02 1.101908414064764E-02 -4.713191761860441E-02 -8.779468990036288E-03 5.002046995115264E-02 -8.745558450178488E-02 1.539126440768182E-01 8.967716081568587E-02 -9.140274281608707E-03 7.816473972191009E-03 -5.794142924068233E-03 2.905883493164741E-02 6.656944916236861E-04 2.166520843193841E-03 -9.594649000004193E-03 -1.140954521479236E-03 4.891538390034240E-03 -9.436173952884542E-04 1.556793343519951E-02 -3.427650436005383E-02 3.577976065459401E-02 -2.419812706156533E-02 -5.457571623269320E-03 -2.349338987502495E-02 -1.949298555442145E-02 7.224200521831539E-02 -1.312553719964932E-01 1.724312335666760E-01 6.667119731329525E-02 5.078836447452039E-03 -5.203205896208996E-02 1.843189895910327E-01 7.853787077014549E-01 5.785891213905084E-03 -1.344256602941898E-02 -7.989192143504601E-03 -8.703810945952339E-04 1.333815790095505E-03 -1.344363920375617E-03 6.252273086912653E-03 -1.140141731532563E-02 1.596723517849256E-02 -1.524912376890545E-02 1.757132942599551E-02 -8.878795681367563E-03 2.958240932573377E-02 -6.609703006688275E-02 -1.564001991571438E-01 4.739310107794267E-03 -2.879028763349733E-02 -1.608982052518822E-01 3.510117219807651E-03 1.183682461539721E-02 1.428077462686702E-03 3.237665425880321E-03 -8.495431142077098E-03 1.451356191722196E-02 2.509598441018157E-02 -5.521768759021554E-03 2.830796106183192E-02 1.629494787762911E-01 1.709209806001514E-03 7.123638611349653E-02 -1.186655138564897E-02 3.330481232774147E-03 -1.134596510545015E-02 -6.519525133702275E-02 -6.314117741103074E-03 -1.300611566914659E-01 -1.206140201865038E-02 4.470720680108172E-03 8.396084093026410E-02 5.334133682047557E-02 -4.796322440853147E-02 
2.260943199837442E-02 -3.430920955886133E-02 2.069595005320080E-02 2.158075268814502E-03 -8.474788770010446E-03 1.494536645241301E-02 -9.646946621387254E-03 -1.461176748857447E-02 3.022464798151768E-02 -4.204975915816729E-02 -9.009065181069156E-03 -5.579295808838416E-03 1.275040234913451E-03 -4.118150058116236E-03 1.636628746177533E-02 -6.520298248198973E-02 4.430105222486798E-03 2.901140280015153E-03 -1.369691948275926E-02 6.102429120455428E-02 7.784801796196569E-02 -1.310522652737081E-02 -1.798302256941688E-02 -1.336770980749793E-01 -2.932242670288145E-02 8.468737022338262E-02 9.452881155011975E-02 -8.055337791015377E-02 -2.183107845645216E-02 4.895303574193803E-02 -5.094973828713438E-02 4.367504540061840E-02 -2.991010076401726E-02 1.405902003182197E-02 1.963580494000823E-02 -8.888843422892174E-02 7.808081587399950E-01 3.968149472498301E-02 -5.899101365559027E-03 1.837037808498422E-02 -2.060096554686872E-01 -2.587356957885256E-01 7.641177149003421E-03 3.689559200876424E-02 2.319277003250112E-01 5.706390543528308E-02 -8.988173086772676E-02 -1.018931359872929E-01 6.553656436460878E-02 2.320910020457370E-03 -2.751364712090425E-02 2.507505910941812E-01 1.638933589211578E-02 -4.906579193812117E-03 -1.668787236426105E-02 2.818739706962291E-01 3.719287373456541E-01 -1.299424352745206E-02 -1.277156788744730E-02 -9.870983046694111E-02 -2.091826928027544E-02 1.373444336332266E-02 1.774422181486365E-02 -1.202602089738977E-03 1.690467756452539E-02 -9.513671456244846E-02 -1.181971092567468E-01 1.106617675279228E-02 -3.094325023815635E-02 -1.499102976790781E-01 -4.281160067772947E-02 1.837851521020938E-02 1.819501896053752E-02 -8.214684472489063E-03 2.319872161501527E-02 1.314503832226868E-01 3.564856529243925E-02 4.348948692108206E-02 4.862190714286305E-02 -8.482902233372735E-03 -6.796224990132549E-02 -7.585508652602771E-02 -2.647755464012979E-02 5.539669397770119E-02 
-8.055337791015503E-02 8.468737022338924E-02 -1.798302256942281E-02 -1.369691948275947E-02 -4.118150058113670E-03 -1.461176748856850E-02 2.260943199836006E-02 9.452881155011049E-02 -1.336770980749733E-01 6.102429120455907E-02 1.636628746177183E-02 3.022464798150142E-02 -3.430920955883592E-02 -2.932242670286885E-02 7.784801796194318E-02 -6.520298248198104E-02 -4.204975915814955E-02 2.069595005318146E-02 -1.310522652737300E-02 4.430105222504608E-03 -9.009065181111282E-03 2.158075268823628E-03 2.901140280006040E-03 -5.579295808796054E-03 -8.474788769981549E-03 1.275040234894371E-03 1.494536645236092E-02 -9.646946621351973E-03 6.553656436461577E-02 -8.988173086774329E-02 3.689559200877919E-02 1.837037808498060E-02 1.963580494000165E-02 -2.183107845643934E-02 -1.018931359872912E-01 2.319277003250219E-01 -2.060096554687220E-01 -8.888843422887695E-02 4.895303574190470E-02 5.706390543526697E-02 -2.587356957884798E-01 7.808081587399541E-01 -5.094973828708820E-02 7.641177149018800E-03 3.968149472481020E-02 4.367504540050737E-02 -5.899101365525345E-03 -2.991010076392959E-02 1.405902003178123E-02 -1.202602089743270E-03 1.373444336333517E-02 -1.277156788745990E-02 -1.668787236426833E-02 2.320910020457733E-03 1.774422181487095E-02 -9.870983046697986E-02 2.818739706963884E-01 -2.751364712089619E-02 -2.091826928027858E-02 3.719287373457017E-01 2.507505910942386E-01 -1.299424352746340E-02 1.638933589206237E-02 -4.906579193802942E-03 -8.214684472491941E-03 1.837851521021338E-02 -3.094325023817032E-02 1.690467756452577E-02 1.819501896054174E-02 -1.499102976791014E-01 -9.513671456247057E-02 -4.281160067772721E-02 -1.181971092567344E-01 1.106617675280141E-02 -8.482902233373675E-03 4.348948692109098E-02 2.319872161502444E-02 4.862190714286457E-02 1.314503832226922E-01 3.564856529242955E-02 -2.647755464013305E-02 -6.796224990133362E-02 -7.585508652602380E-02 5.539669397770337E-02 
-9.646946621395357E-03 1.275040234917510E-03 2.901140280017188E-03 -1.310522652737139E-02 -2.932242670288611E-02 9.452881155012964E-02 -8.055337791016058E-02 1.494536645242502E-02 -5.579295808847552E-03 4.430105222483406E-03 7.784801796197625E-02 -1.336770980749925E-01 8.468737022338928E-02 -8.474788770017401E-03 -9.009065181060308E-03 -6.520298248199612E-02 6.102429120455890E-02 -1.798302256941789E-02 2.158075268811659E-03 -4.204975915816708E-02 1.636628746177647E-02 -1.369691948276016E-02 2.069595005320237E-02 3.022464798151640E-02 -4.118150058116339E-03 -3.430920955886176E-02 -1.461176748857352E-02 2.260943199837399E-02 1.405902003183176E-02 -5.899101365566393E-03 7.641177149001039E-03 5.706390543529005E-02 -1.018931359873009E-01 6.553656436461250E-02 -2.991010076403836E-02 3.968149472501881E-02 -2.587356957885524E-01 2.319277003250282E-01 -8.988173086773156E-02 4.367504540064731E-02 7.808081587399970E-01 -2.060096554686981E-01 3.689559200876508E-02 -5.094973828713574E-02 -8.888843422891871E-02 1.837037808498520E-02 4.895303574193788E-02 1.963580494000637E-02 -2.183107845645129E-02 -4.906579193814395E-03 -1.299424352744946E-02 -2.091826928027490E-02 1.774422181486311E-02 -1.202602089737958E-03 1.638933589212917E-02 3.719287373456351E-01 -9.870983046693929E-02 1.373444336332129E-02 2.507505910941890E-01 2.818739706961960E-01 -1.277156788744484E-02 -2.751364712090390E-02 -1.668787236425925E-02 2.320910020456808E-03 1.106617675279040E-02 -4.281160067772858E-02 1.819501896053752E-02 -8.214684472489148E-03 -1.181971092567536E-01 -1.499102976790689E-01 1.837851521020928E-02 -9.513671456244900E-02 -3.094325023815368E-02 1.690467756452542E-02 3.564856529244188E-02 4.862190714286053E-02 -8.482902233372350E-03 1.314503832226887E-01 4.348948692107885E-02 2.319872161501472E-02 -7.585508652602921E-02 -2.647755464012840E-02 -6.796224990132460E-02 5.539669397770115E-02 
-1.014968274277334E-02 5.760619897301234E-03 4.113737781074338E-03 -1.091238608573342E-02 -1.395023915758363E-02 5.160277797528236E-02 -4.421218041943400E-02 2.470178574768751E-02 -2.257616034923142E-02 4.231407077697054E-03 7.306586804518703E-02 -1.203168605528918E-01 7.393255855791023E-02 -3.272570999866034E-02 5.800979842088713E-02 -1.509246521998358E-01 1.391443081397920E-01 -5.204589926534466E-02 4.950077294233596E-02 7.421375005345821E-01 -1.141641941777717E-01 1.365180764770649E-02 -2.648789622002452E-03 -3.448084189216985E-02 2.121670135933041E-02 1.036318827558855E-02 3.438481731448400E-03 -2.272655061242687E-03 3.148982477970962E-04 -2.700727920807725E-03 4.273280602137929E-03 3.272749588403406E-03 -8.950996746538542E-03 5.877227020554834E-03 -3.561178697863559E-03 -1.081311544663074E-02 -4.533649766110423E-02 3.863499015504272E-02 -1.429342271662726E-02 8.798462031308714E-03 2.979125691526850E-01 -8.513876950158442E-02 1.691129531802977E-02 1.889012152597893E-01 2.093698821095386E-01 -1.597746670586111E-02 -1.275202542158933E-02 -1.371534238001789E-02 -1.980527067995882E-03 2.404116754537068E-03 7.730180829102288E-03 8.110206078956182E-03 -7.681791855201458E-03 4.355773153681857E-03 6.098773286075716E-03 -8.797209408094966E-02 3.977490446437297E-02 -1.082667917265846E-02 -1.209018642971593E-01 -1.799225171700316E-01 1.989663231887348E-02 -9.154910593749196E-02 -2.509863056427541E-02 1.992916944360577E-02 -1.217953545974749E-02 1.025179115475347E-02 -1.254764150270843E-02 4.300818407169549E-03 7.482745424876826E-02 1.059755438029828E-01 -1.501565710867525E-02 1.495091586580241E-01 4.503098228323835E-02 1.033496943298438E-02 -1.546589341838259E-02 -3.012171621279934E-02 8.571026032137117E-03 -1.499280230358733E-01 -4.697244140494868E-02 -6.291800560604562E-02 7.051646039185945E-02 2.245255241080045E-02 1.020113807643767E-01 -6.551785891715355E-02 
-2.272655061212899E-03 1.036318827552866E-02 -2.648789621914025E-03 4.950077294234129E-02 -3.272570999864899E-02 2.470178574767506E-02 -1.014968274276663E-02 3.438481731419784E-03 -3.448084189207842E-02 7.421375005345311E-01 5.800979842082083E-02 -2.257616034920773E-02 5.760619897293563E-03 2.121670135933564E-02 -1.141641941778495E-01 -1.509246521999029E-01 4.231407077706146E-03 4.113737781073114E-03 1.365180764772104E-02 1.391443081398731E-01 7.306586804521707E-02 -1.091238608573862E-02 -5.204589926537929E-02 -1.203168605529554E-01 -1.395023915758833E-02 7.393255855795396E-02 5.160277797530843E-02 -4.421218041945886E-02 -1.980527068003730E-03 -1.275202542156839E-02 1.889012152598618E-01 8.798462031299905E-03 -3.561178697860128E-03 3.148982477959315E-04 -1.371534238001352E-02 2.093698821095712E-01 2.979125691526501E-01 -1.081311544663855E-02 -2.700727920806492E-03 -1.597746670586832E-02 -8.513876950161584E-02 -4.533649766111117E-02 4.273280602139594E-03 1.691129531803885E-02 3.863499015505775E-02 3.272749588404326E-03 -1.429342271663489E-02 -8.950996746542367E-03 5.877227020558016E-03 1.992916944360764E-02 -9.154910593752752E-02 -1.209018642971735E-01 6.098773286079542E-03 2.404116754536272E-03 -2.509863056428167E-02 -1.799225171700188E-01 -8.797209408092820E-02 7.730180829101924E-03 1.989663231887756E-02 3.977490446437994E-02 8.110206078955486E-03 -1.082667917266169E-02 -7.681791855203583E-03 4.355773153683419E-03 1.033496943299394E-02 1.495091586580471E-01 7.482745424876729E-02 -1.217953545974824E-02 4.503098228323670E-02 1.059755438029632E-01 1.025179115474890E-02 -1.501565710867681E-02 -1.254764150270828E-02 4.300818407170384E-03 -6.291800560605780E-02 -1.499280230358799E-01 -1.546589341838037E-02 -4.697244140494138E-02 -3.012171621279141E-02 8.571026032136948E-03 1.020113807643838E-01 7.051646039185776E-02 2.245255241079505E-02 -6.551785891715368E-02 
-4.421218041949371E-02 7.393255855801011E-02 -5.204589926541558E-02 1.365180764772756E-02 2.121670135934813E-02 3.438481731414751E-03 -2.272655061207932E-03 5.160277797534992E-02 -1.203168605530472E-01 1.391443081399709E-01 -1.141641941779154E-01 -3.448084189207763E-02 1.036318827552013E-02 -1.395023915760072E-02 7.306586804527451E-02 -1.509246522000068E-01 7.421375005343775E-01 -2.648789621891727E-03 -1.091238608574602E-02 4.231407077703499E-03 5.800979842087644E-02 4.950077294240986E-02 4.113737781078011E-03 -2.257616034922932E-02 -3.272570999869030E-02 5.760619897298614E-03 2.470178574770560E-02 -1.014968274277937E-02 5.877227020564218E-03 -1.429342271664780E-02 1.691129531805154E-02 -1.597746670587443E-02 -1.371534238001659E-02 -1.980527068004013E-03 -8.950996746551370E-03 3.863499015509065E-02 -8.513876950167459E-02 2.093698821096012E-01 -1.275202542157465E-02 3.272749588408135E-03 -4.533649766114420E-02 2.979125691527273E-01 1.889012152599853E-01 4.273280602141471E-03 -1.081311544663060E-02 8.798462031328039E-03 -2.700727920809358E-03 -3.561178697871608E-03 3.148982477987540E-04 4.355773153686339E-03 -1.082667917266784E-02 1.989663231888531E-02 -2.509863056428207E-02 1.992916944361390E-02 -7.681791855208790E-03 3.977490446439905E-02 -1.799225171700297E-01 -9.154910593756173E-02 8.110206078959004E-03 -8.797209408094435E-02 -1.209018642972328E-01 7.730180829101964E-03 6.098773286076288E-03 2.404116754539438E-03 4.300818407172824E-03 -1.501565710868187E-02 4.503098228323504E-02 1.033496943299694E-02 -1.254764150271200E-02 1.059755438029660E-01 1.495091586580951E-01 1.025179115475095E-02 7.482745424880073E-02 -1.217953545975187E-02 8.571026032138277E-03 -4.697244140493854E-02 -6.291800560607289E-02 -3.012171621279111E-02 -1.499280230359236E-01 -1.546589341838803E-02 2.245255241079372E-02 1.020113807644059E-01 7.051646039187644E-02 -6.551785891716712E-02 
-4.772016425994625E-02 5.731075213631964E-02 -1.687472412284937E-02 -1.222991755604579E-02 7.117510189539375E-03 9.675743218071098E-03 -1.920669835977392E-02 8.115898113246697E-02 -1.364149093499192E-01 8.778237323734028E-02 5.497066615214233E-04 -4.082953159545834E-02 4.721447249026817E-02 -5.918877616454812E-02 1.637519472565474E-01 -1.883810782272458E-01 1.057916001666023E-01 -6.599091590843206E-02 1.763872803469153E-02 -1.436932253859745E-01 8.313709741539513E-01 1.172652536733343E-01 2.229243123213952E-02 -3.428287871620791E-03 5.737490795107441E-02 -7.789295916545538E-03 -2.180073770212628E-02 1.124632751213122E-02 2.585794533456605E-03 -4.018803623448713E-03 1.583488766009571E-03 1.739169757009868E-03 -1.600779420904124E-03 6.082552815311882E-04 -6.346130186389193E-03 1.741778100021048E-02 -2.058178031227627E-02 -2.262553935494896E-03 -3.831181389471545E-03 7.601085132288338E-03 -3.841500927498114E-02 1.221372566697543E-01 9.462908917220923E-03 -7.138980831931941E-03 8.643601157114138E-02 9.453939849124966E-02 -5.010260342168629E-03 -1.947300410045018E-03 -2.539733775673865E-03 2.039943585062584E-03 -3.672869934244242E-03 3.740571736081143E-03 3.143829862903894E-03 1.782741754037743E-03 -5.148727532615429E-03 1.888172231860350E-02 -3.881498668627453E-02 1.711558989443213E-03 9.288511270049564E-03 -7.798582191159600E-02 -6.285661943327668E-02 -1.109197200502574E-02 -4.802700741877074E-02 9.602534350253690E-03 2.091854623133507E-03 -5.861611700888889E-03 4.681360108863977E-03 -5.969979116290705E-03 -7.110174941560549E-03 4.637235895357886E-02 3.891512152575732E-02 1.967952200667919E-02 7.601256624152741E-02 5.798339457196711E-03 3.949910486196645E-03 -1.320020185617088E-02 -8.193273876982586E-03 -2.043181509336931E-02 -7.526456206749069E-02 -3.161807460145175E-02 9.725582132006354E-03 3.511918826674947E-02 5.040087116813124E-02 -3.210247390284612E-02 
1.124632751213674E-02 -7.789295916561655E-03 2.229243123211668E-02 1.763872803469437E-02 -5.918877616451278E-02 8.115898113240413E-02 -4.772016425990517E-02 -2.180073770212951E-02 -3.428287871515326E-03 -1.436932253859044E-01 1.637519472564147E-01 -1.364149093497893E-01 5.731075213626000E-02 5.737490795103344E-02 8.313709741540940E-01 -1.883810782270438E-01 8.778237323722597E-02 -1.687472412282180E-02 1.172652536729530E-01 1.057916001662522E-01 5.497066615589728E-04 -1.222991755603735E-02 -6.599091590823979E-02 -4.082953159534115E-02 7.117510189518771E-03 4.721447249013559E-02 9.675743218044012E-03 -1.920669835971987E-02 -2.539733775679750E-03 -5.010260342174675E-03 -7.138980831945591E-03 7.601085132297849E-03 -6.346130186395136E-03 2.585794533458457E-03 -1.947300410036156E-03 8.643601157132265E-02 -3.841500927502421E-02 1.741778100022493E-02 -4.018803623450989E-03 9.453939849133033E-02 1.221372566699294E-01 -2.058178031229057E-02 1.583488766009130E-03 9.462908917184064E-03 -2.262553935518892E-03 1.739169757013263E-03 -3.831181389458550E-03 -1.600779420903046E-03 6.082552815277904E-04 9.602534350264870E-03 -1.109197200505237E-02 9.288511270062961E-03 -5.148727532621309E-03 2.039943585064557E-03 -4.802700741883548E-02 -7.798582191173714E-02 1.888172231862456E-02 -3.672869934247274E-03 -6.285661943332040E-02 -3.881498668632257E-02 3.740571736084114E-03 1.711558989457569E-03 3.143829862910868E-03 1.782741754034969E-03 5.798339457209077E-03 1.967952200671995E-02 -7.110174941570064E-03 2.091854623135595E-03 7.601256624161647E-02 4.637235895365747E-02 -5.861611700896334E-03 3.891512152578071E-02 4.681360108868065E-03 -5.969979116298087E-03 -3.161807460149731E-02 -2.043181509340902E-02 3.949910486202628E-03 -7.526456206757295E-02 -1.320020185619239E-02 -8.193273876984328E-03 5.040087116819829E-02 9.725582132024513E-03 3.511918826678614E-02 -3.210247390288703E-02 
-1.920669835974461E-02 4.721447249019866E-02 -6.599091590833586E-02 1.172652536731618E-01 5.737490795113614E-02 -2.180073770217191E-02 1.124632751215337E-02 9.675743218053234E-03 -4.082953159538636E-02 1.057916001663866E-01 8.313709741540033E-01 -3.428287871507161E-03 -7.789295916570999E-03 7.117510189528520E-03 5.497066615447758E-04 -1.883810782271764E-01 -1.436932253859824E-01 2.229243123212906E-02 -1.222991755604423E-02 8.778237323729610E-02 1.637519472565199E-01 1.763872803470171E-02 -1.687472412283720E-02 -1.364149093498822E-01 -5.918877616454717E-02 5.731075213630030E-02 8.115898113245458E-02 -4.772016425993587E-02 6.082552815291477E-04 -3.831181389463607E-03 9.462908917198408E-03 9.453939849128495E-02 -1.947300410032756E-03 -2.539733775678830E-03 -1.600779420902879E-03 -2.262553935508137E-03 1.221372566697990E-01 8.643601157121511E-02 -5.010260342168813E-03 1.739169757011490E-03 -2.058178031227860E-02 -3.841500927499775E-02 -7.138980831938539E-03 1.583488766009053E-03 1.741778100021519E-02 7.601085132292869E-03 -4.018803623449413E-03 -6.346130186391821E-03 2.585794533457304E-03 1.782741754035708E-03 1.711558989450967E-03 -6.285661943328795E-02 -4.802700741880225E-02 9.602534350257387E-03 3.143829862906553E-03 -3.881498668628321E-02 -7.798582191164313E-02 -1.109197200503784E-02 3.740571736081358E-03 1.888172231861043E-02 9.288511270054863E-03 -3.672869934245287E-03 -5.148727532617897E-03 2.039943585063366E-03 -5.969979116293217E-03 3.891512152575993E-02 7.601256624156086E-02 5.798339457204349E-03 4.681360108863625E-03 4.637235895360169E-02 1.967952200669432E-02 -5.861611700891071E-03 -7.110174941563671E-03 2.091854623134114E-03 -8.193273876980931E-03 -7.526456206751646E-02 -3.161807460147083E-02 -1.320020185617634E-02 -2.043181509338245E-02 3.949910486198649E-03 3.511918826675946E-02 5.040087116815525E-02 9.725582132011568E-03 -3.210247390285930E-02 
-1.242920768998356E-02 3.472674993349114E-03 2.315968311608384E-03 5.699336973069122E-04 4.838437612841383E-03 1.341700102882674E-02 -3.204087685635563E-02 3.026784421541479E-02 -1.290865210174617E-02 -5.423684064399513E-03 -8.413208134799425E-03 -4.396714831109901E-02 7.471576438398093E-02 -4.142724969211514E-02 2.816944629797585E-02 1.868187095846080E-02 8.557658314758856E-02 -9.633692659254088E-02 5.320343516851385E-02 -6.982717234112309E-02 -1.684420181632475E-01 1.123458916003089E-01 -7.069268917800108E-02 5.011665285185947E-01 -1.273357924642403E-01 5.076350934100141E-01 1.689380965556039E-01 -5.859877390609620E-02 9.903959704590857E-04 -2.901687473444557E-04 -1.408052125010931E-04 -3.694535784892392E-04 -6.707035502282868E-04 1.643200906118089E-03 -3.697683673701883E-03 1.434589100994525E-03 1.854753193539663E-03 3.714622222554003E-03 -5.423896464277444E-03 8.115658886525060E-03 -7.144488900132567E-03 -1.313853107877517E-02 1.052460372931908E-02 -1.955380897587133E-02 4.878238368922577E-02 -2.003862635256565E-02 1.236483096874963E-01 5.102453689191864E-02 3.562135512996108E-02 8.104936087016775E-04 -1.605942475777981E-04 -5.846065325895470E-04 -5.282979116295629E-04 1.023075220122284E-03 -2.130459467327398E-03 2.283325012487290E-03 3.631006729118510E-03 -2.718055158089940E-03 7.084222208571959E-03 -1.644229368316048E-02 6.870561433955149E-03 -5.734636075062900E-02 -2.560445257981082E-02 -4.268783691990281E-02 3.289580866343232E-04 -5.343694403797192E-04 -6.774396252665619E-04 6.064584080172121E-04 -3.500873794943427E-03 5.206765090583113E-03 -3.038609628800051E-03 3.261101956016379E-02 1.481629470344603E-02 4.412422923017894E-02 2.024735337951219E-03 -9.637414476385346E-04 1.295509963304330E-03 -1.781200275768925E-02 -8.121667135204520E-03 -4.118785445820276E-02 5.650225602757971E-03 2.570211975456204E-03 3.355937626875759E-02 -1.481436618022896E-02 
