% degree N
4
% number of nodes
15
% node coordinates
-1.000000000000000E+00 -1.000000000000000E+00
-6.546536707079771E-01 -1.000000000000000E+00
0.000000000000000E+00 -1.000000000000000E+00
6.546536707079772E-01 -9.999999999999999E-01
1.000000000000000E+00 -1.000000000000000E+00
-1.000000000000000E+00 -6.546536707079771E-01
-5.515835075553056E-01 -5.515835075553056E-01
1.031670151106111E-01 -5.515835075553056E-01
6.546536707079772E-01 -6.546536707079772E-01
-1.000000000000000E+00 0.000000000000000E+00
-5.515835075553056E-01 1.031670151106112E-01
0.000000000000000E+00 0.000000000000000E+00
-9.999999999999999E-01 6.546536707079771E-01
-6.546536707079772E-01 6.546536707079772E-01
-1.000000000000000E+00 1.000000000000000E+00
% r collocation differentation matrix
% cubature interpolation matrix
-6.585060228379458E-02 1.019899193229736E-01 -5.665131144856637E-02 -7.152333715468603E-02 5.227843025106302E-02 1.019899193229735E-01 -2.708123950537921E-01 5.417891281019743E-01 -1.172896475637164E-01 -5.665131144856649E-02 5.417891281019747E-01 4.354766343195023E-01 -7.152333715468596E-02 -1.172896475637164E-01 5.227843025106299E-02 
5.227843025106280E-02 -7.152333715468599E-02 -5.665131144856610E-02 1.019899193229735E-01 -6.585060228379461E-02 -1.172896475637166E-01 5.417891281019745E-01 -2.708123950537923E-01 1.019899193229733E-01 4.354766343195023E-01 5.417891281019747E-01 -5.665131144856630E-02 -1.172896475637164E-01 -7.152333715468592E-02 5.227843025106291E-02 
5.227843025106291E-02 -1.172896475637163E-01 4.354766343195020E-01 -1.172896475637165E-01 5.227843025106296E-02 -7.152333715468596E-02 5.417891281019744E-01 5.417891281019747E-01 -7.152333715468574E-02 -5.665131144856624E-02 -2.708123950537925E-01 -5.665131144856633E-02 1.019899193229738E-01 1.019899193229736E-01 -6.585060228379476E-02 
5.949274962437454E-03 -1.035190941145283E-02 -1.387570489397100E-02 -1.038204815822356E-01 6.629684298587668E-02 -1.035190941145321E-02 6.548853983129038E-02 5.934523300941220E-01 -1.284739966755198E-01 -1.387570489397085E-02 5.934523300941221E-01 1.221080241726332E-01 -1.038204815822354E-01 -1.284739966755198E-01 6.629684298587660E-02 
6.629684298587671E-02 -1.038204815822353E-01 -1.387570489397099E-02 -1.035190941145312E-02 5.949274962437670E-03 -1.284739966755201E-01 5.934523300941222E-01 6.548853983129013E-02 -1.035190941145306E-02 1.221080241726330E-01 5.934523300941223E-01 -1.387570489397096E-02 -1.284739966755199E-01 -1.038204815822355E-01 6.629684298587671E-02 
6.629684298587683E-02 -1.284739966755198E-01 1.221080241726333E-01 -1.284739966755200E-01 6.629684298587663E-02 -1.038204815822356E-01 5.934523300941221E-01 5.934523300941220E-01 -1.038204815822353E-01 -1.387570489397087E-02 6.548853983128990E-02 -1.387570489397090E-02 -1.035190941145291E-02 -1.035190941145298E-02 5.949274962437579E-03 
-6.433718506387452E-02 4.129487513442463E-01 -1.593123164231203E-01 1.069645096675541E-01 -4.395242996449357E-02 4.129487513442466E-01 6.005364957277499E-01 -1.212888182965621E-01 2.625730568138281E-02 -1.593123164231202E-01 -1.212888182965621E-01 2.056668531810993E-02 1.069645096675540E-01 2.625730568138269E-02 -4.395242996449349E-02 
-4.395242996449376E-02 1.069645096675542E-01 -1.593123164231207E-01 4.129487513442464E-01 -6.433718506387412E-02 2.625730568138284E-02 -1.212888182965618E-01 6.005364957277475E-01 4.129487513442482E-01 2.056668531810978E-02 -1.212888182965615E-01 -1.593123164231200E-01 2.625730568138277E-02 1.069645096675537E-01 -4.395242996449341E-02 
-4.395242996449336E-02 2.625730568138287E-02 2.056668531810972E-02 2.625730568138266E-02 -4.395242996449342E-02 1.069645096675544E-01 -1.212888182965623E-01 -1.212888182965614E-01 1.069645096675536E-01 -1.593123164231207E-01 6.005364957277480E-01 -1.593123164231199E-01 4.129487513442459E-01 4.129487513442480E-01 -6.433718506387390E-02 
9.064481348914769E-04 -1.890738833608303E-03 6.895069458658001E-04 -7.157221107556487E-04 3.469047549748422E-04 -1.890738833608419E-03 9.994848193675837E-01 1.874472341888496E-03 -4.057966262966570E-04 6.895069458661237E-04 1.874472341888436E-03 -1.885204466126386E-04 -7.157221107555281E-04 -4.057966262967701E-04 3.469047549747907E-04 
3.469047549749405E-04 -7.157221107555046E-04 6.895069458656603E-04 -1.890738833608307E-03 9.064481348917530E-04 -4.057966262969450E-04 1.874472341888863E-03 9.994848193675837E-01 -1.890738833608191E-03 -1.885204466127874E-04 1.874472341888570E-03 6.895069458657618E-04 -4.057966262966343E-04 -7.157221107556192E-04 3.469047549748166E-04 
3.469047549749649E-04 -4.057966262968328E-04 -1.885204466125963E-04 -4.057966262967947E-04 3.469047549748890E-04 -7.157221107557864E-04 1.874472341888659E-03 1.874472341888661E-03 -7.157221107558278E-04 6.895069458658866E-04 9.994848193675838E-01 6.895069458657893E-04 -1.890738833608275E-03 -1.890738833608287E-03 9.064481348917305E-04 
5.723227502319088E-01 2.671810137045653E-01 -1.050548914098083E-01 5.800817347114783E-02 -2.121879948544897E-02 2.671810137045653E-01 4.774030885367468E-02 -1.310108145079564E-02 2.836197971433173E-03 -1.050548914098083E-01 -1.310108145079603E-02 2.635715312229967E-03 5.800817347114785E-02 2.836197971433265E-03 -2.121879948544896E-02 
-2.121879948544901E-02 5.800817347114842E-02 -1.050548914098096E-01 2.671810137045698E-01 5.723227502319052E-01 2.836197971433278E-03 -1.310108145079601E-02 4.774030885367552E-02 2.671810137045645E-01 2.635715312230004E-03 -1.310108145079622E-02 -1.050548914098081E-01 2.836197971433392E-03 5.800817347114776E-02 -2.121879948544897E-02 
-2.121879948544914E-02 2.836197971433244E-03 2.635715312230064E-03 2.836197971433347E-03 -2.121879948544893E-02 5.800817347114873E-02 -1.310108145079613E-02 -1.310108145079598E-02 5.800817347114785E-02 -1.050548914098098E-01 4.774030885367508E-02 -1.050548914098082E-01 2.671810137045697E-01 2.671810137045647E-01 5.723227502319055E-01 
-3.243587989583162E-02 4.914566471917911E-02 -2.428072417556421E-02 -1.738477173938881E-02 1.418137749192028E-02 4.914566471917906E-02 -1.227545413007324E-01 1.613640029035222E-01 -3.493301369174447E-02 -2.428072417556423E-02 1.613640029035221E-01 8.590053501807163E-01 -1.738477173938899E-02 -3.493301369174449E-02 1.418137749192027E-02 
1.418137749191972E-02 -1.738477173938845E-02 -2.428072417556393E-02 4.914566471917846E-02 -3.243587989583130E-02 -3.493301369174340E-02 1.613640029035192E-01 -1.227545413007302E-01 4.914566471917831E-02 8.590053501807192E-01 1.613640029035189E-01 -2.428072417556386E-02 -3.493301369174446E-02 -1.738477173938848E-02 1.418137749192006E-02 
1.418137749192008E-02 -3.493301369174329E-02 8.590053501807191E-01 -3.493301369174449E-02 1.418137749192017E-02 -1.738477173938862E-02 1.613640029035192E-01 1.613640029035190E-01 -1.738477173938845E-02 -2.428072417556380E-02 -1.227545413007305E-01 -2.428072417556380E-02 4.914566471917845E-02 4.914566471917843E-02 -3.243587989583128E-02 
-2.500337172750357E-02 6.964160170894869E-02 -1.359810659537977E-01 8.270045096156297E-01 7.464044989128707E-02 4.300520631627041E-03 -2.521364563563244E-02 1.634923621269979E-01 1.276022535167149E-01 6.927788528735878E-03 -5.282580369733982E-02 -8.073191748340616E-02 1.310306763280972E-02 5.671845200255043E-02 -2.367520115762162E-02 
-2.500337172750332E-02 4.300520631626984E-03 6.927788528736033E-03 1.310306763280965E-02 -2.367520115762160E-02 6.964160170894884E-02 -2.521364563563261E-02 -5.282580369733993E-02 5.671845200255054E-02 -1.359810659537974E-01 1.634923621269978E-01 -8.073191748340636E-02 8.270045096156293E-01 1.276022535167151E-01 7.464044989128706E-02 
7.464044989128554E-02 8.270045096156299E-01 -1.359810659537966E-01 6.964160170894820E-02 -2.500337172750339E-02 1.276022535167148E-01 1.634923621269991E-01 -2.521364563563229E-02 4.300520631626893E-03 -8.073191748340652E-02 -5.282580369734038E-02 6.927788528736086E-03 5.671845200255076E-02 1.310306763280977E-02 -2.367520115762173E-02 
7.464044989128557E-02 1.276022535167145E-01 -8.073191748340622E-02 5.671845200255077E-02 -2.367520115762183E-02 8.270045096156304E-01 1.634923621269986E-01 -5.282580369734015E-02 1.310306763280972E-02 -1.359810659537970E-01 -2.521364563563239E-02 6.927788528736162E-03 6.964160170894837E-02 4.300520631626831E-03 -2.500337172750333E-02 
-2.367520115762171E-02 1.310306763280971E-02 6.927788528735977E-03 4.300520631627146E-03 -2.500337172750344E-02 5.671845200255077E-02 -5.282580369734021E-02 -2.521364563563259E-02 6.964160170894823E-02 -8.073191748340654E-02 1.634923621269989E-01 -1.359810659537966E-01 1.276022535167149E-01 8.270045096156301E-01 7.464044989128531E-02 
-2.367520115762175E-02 5.671845200255062E-02 -8.073191748340640E-02 1.276022535167149E-01 7.464044989128540E-02 1.310306763280994E-02 -5.282580369734011E-02 1.634923621269985E-01 8.270045096156302E-01 6.927788528736059E-03 -2.521364563563255E-02 -1.359810659537966E-01 4.300520631626951E-03 6.964160170894830E-02 -2.500337172750335E-02 
3.742690073644427E-02 -9.704561359073954E-02 2.235632967325813E-01 3.141350590672434E-01 -7.645642277824317E-02 -2.043929670278754E-02 7.796461503914837E-02 7.104601724398225E-01 5.576971594176676E-02 2.847512617725098E-03 -2.296960178206323E-01 -1.269936389903344E-01 6.612545952666267E-02 1.246588606091387E-01 -6.232060282779611E-02 
3.742690073644403E-02 -2.043929670278759E-02 2.847512617725093E-03 6.612545952666228E-02 -6.232060282779599E-02 -9.704561359073959E-02 7.796461503914806E-02 -2.296960178206320E-01 1.246588606091388E-01 2.235632967325812E-01 7.104601724398231E-01 -1.269936389903345E-01 3.141350590672434E-01 5.576971594176674E-02 -7.645642277824308E-02 
-7.645642277824306E-02 3.141350590672432E-01 2.235632967325812E-01 -9.704561359073956E-02 3.742690073644411E-02 5.576971594176672E-02 7.104601724398233E-01 7.796461503914814E-02 -2.043929670278750E-02 -1.269936389903346E-01 -2.296960178206325E-01 2.847512617725179E-03 1.246588606091391E-01 6.612545952666243E-02 -6.232060282779613E-02 
-7.645642277824295E-02 5.576971594176671E-02 -1.269936389903345E-01 1.246588606091390E-01 -6.232060282779611E-02 3.141350590672432E-01 7.104601724398233E-01 -2.296960178206322E-01 6.612545952666229E-02 2.235632967325809E-01 7.796461503914821E-02 2.847512617725296E-03 -9.704561359073965E-02 -2.043929670278764E-02 3.742690073644415E-02 
-6.232060282779611E-02 6.612545952666235E-02 2.847512617725121E-03 -2.043929670278764E-02 3.742690073644415E-02 1.246588606091391E-01 -2.296960178206323E-01 7.796461503914838E-02 -9.704561359073970E-02 -1.269936389903348E-01 7.104601724398230E-01 2.235632967325814E-01 5.576971594176679E-02 3.141350590672435E-01 -7.645642277824316E-02 
-6.232060282779631E-02 1.246588606091392E-01 -1.269936389903346E-01 5.576971594176671E-02 -7.645642277824305E-02 6.612545952666248E-02 -2.296960178206323E-01 7.104601724398234E-01 3.141350590672430E-01 2.847512617725192E-03 7.796461503914814E-02 2.235632967325812E-01 -2.043929670278758E-02 -9.704561359073968E-02 3.742690073644413E-02 
-2.233259288405917E-02 4.397598549882053E-02 -4.244793548529713E-02 1.893131022974468E-02 -1.220129330387910E-01 2.315136251995552E-02 -7.546266349638732E-02 1.690432582209427E-01 6.372941610835210E-01 3.136267510730523E-04 2.521727107163978E-02 4.566308535934097E-01 -6.272171677472141E-03 -1.593447552810036E-01 5.331522289390345E-02 
-2.233259288405881E-02 2.315136251995521E-02 3.136267510727618E-04 -6.272171677471775E-03 5.331522289390331E-02 4.397598549882040E-02 -7.546266349638707E-02 2.521727107163967E-02 -1.593447552810036E-01 -4.244793548529718E-02 1.690432582209425E-01 4.566308535934097E-01 1.893131022974451E-02 6.372941610835215E-01 -1.220129330387911E-01 
-1.220129330387907E-01 1.893131022974442E-02 -4.244793548529700E-02 4.397598549882027E-02 -2.233259288405885E-02 6.372941610835215E-01 1.690432582209419E-01 -7.546266349638692E-02 2.315136251995524E-02 4.566308535934099E-01 2.521727107163978E-02 3.136267510727997E-04 -1.593447552810038E-01 -6.272171677471908E-03 5.331522289390334E-02 
-1.220129330387909E-01 6.372941610835217E-01 4.566308535934097E-01 -1.593447552810037E-01 5.331522289390321E-02 1.893131022974469E-02 1.690432582209420E-01 2.521727107163950E-02 -6.272171677471597E-03 -4.244793548529701E-02 -7.546266349638690E-02 3.136267510726815E-04 4.397598549882027E-02 2.315136251995538E-02 -2.233259288405893E-02 
5.331522289390318E-02 -6.272171677471920E-03 3.136267510727521E-04 2.315136251995529E-02 -2.233259288405884E-02 -1.593447552810037E-01 2.521727107163979E-02 -7.546266349638675E-02 4.397598549882012E-02 4.566308535934100E-01 1.690432582209414E-01 -4.244793548529681E-02 6.372941610835219E-01 1.893131022974432E-02 -1.220129330387909E-01 
5.331522289390332E-02 -1.593447552810039E-01 4.566308535934103E-01 6.372941610835218E-01 -1.220129330387910E-01 -6.272171677471666E-03 2.521727107163948E-02 1.690432582209412E-01 1.893131022974457E-02 3.136267510728077E-04 -7.546266349638663E-02 -4.244793548529675E-02 2.315136251995528E-02 4.397598549882002E-02 -2.233259288405881E-02 
% cubature r weak differentiation matrix
4.642388968127454E-01 1.299654739612387E+00 1.299654739612388E+00 -1.937021065478072E+00 -8.176695037831158E-02 -8.176695037831136E-02 -4.072379130749647E+00 3.836747820961716E-01 3.836747820961721E-01 3.041827500561615E+00 -2.230398683603960E+00 -2.230398683603959E+00 -6.202727105240036E+00 1.233290140428600E+00 1.233290140428599E+00 3.709176279811212E+00 1.159676775312168E+00 1.159676775312168E+00 -2.401412761387595E-02 -2.401412761387844E-02 -5.237291146013155E+00 -5.237291146013159E+00 2.436595957001920E+00 2.436595957001921E+00 -1.588307022218952E+00 -1.588307022218953E+00 1.540020217796700E+00 1.540020217796698E+00 1.479728770574464E+00 1.479728770574461E+00 2.709915387958989E+00 2.709915387958989E+00 1.361043601001395E-02 1.361043601001467E-02 -5.959469648219373E-01 -5.959469648219372E-01 
-3.797161964310151E-01 -6.013571343166344E-01 -4.514718047983682E-01 5.446006442684577E-01 5.239036883382767E-02 3.852490005901523E-01 1.036807414533086E+00 -1.454109705076453E-01 6.540676542210974E-01 -3.960240727377879E-01 1.002729812857160E+00 5.681842546920753E-02 1.452858221040255E+00 -5.199626808718295E-01 8.141631976074073E-01 -1.238126357090289E+00 -5.617285293660520E-01 -1.019144529591640E+00 9.174457409862401E-02 4.665859679528784E-01 4.728972089230076E-01 1.916326875597710E+00 8.157327237241074E-01 -1.121564031993960E+00 8.392432857822139E-01 -5.600969171029562E-01 -1.379244154917889E+00 5.597276053864699E-01 1.445747407637563E-02 -8.127997754341934E-01 -1.232099874542649E+00 -1.338013576251616E-01 6.909080086117937E-01 -1.109871775605936E+00 -4.643975068716730E-01 2.595092062317460E-01 
-5.221349017497772E-02 5.221349017497819E-02 0.000000000000000E+00 -1.159533821937349E-01 1.159533821937350E-01 0.000000000000000E+00 -2.785033695528631E-01 2.785033695528715E-01 -4.758073487068167E-15 3.295141365103482E-01 -3.295141365103484E-01 0.000000000000000E+00 -4.647510778542895E-01 4.647510778542854E-01 1.954554029190003E-15 1.593437190311901E-01 -1.593437190311933E-01 2.492793682826332E-15 -4.412970946749767E-01 6.133387780364465E-01 4.412970946749814E-01 -1.246744852263377E+00 -6.133387780364477E-01 1.246744852263377E+00 -1.258608428658816E+00 8.713357391082502E-01 1.258608428658816E+00 -1.059319760706448E+00 -8.713357391082507E-01 1.059319760706447E+00 1.093135026672296E+00 -7.179995701266780E-01 -1.093135026672297E+00 9.627133047274828E-01 7.179995701266781E-01 -9.627133047274827E-01 
6.013571343166332E-01 3.797161964310131E-01 4.514718047983679E-01 -5.239036883382733E-02 -5.446006442684569E-01 -3.852490005901513E-01 1.454109705076382E-01 -1.036807414533097E+00 -6.540676542210930E-01 -1.002729812857159E+00 3.960240727377883E-01 -5.681842546920708E-02 5.199626808718336E-01 -1.452858221040246E+00 -8.141631976074065E-01 5.617285293660499E-01 1.238126357090294E+00 1.019144529591634E+00 -4.728972089230154E-01 -8.157327237241097E-01 -9.174457409862721E-02 1.121564031993960E+00 -4.665859679528728E-01 -1.916326875597709E+00 1.379244154917890E+00 -1.445747407637676E-02 -8.392432857822143E-01 8.127997754341938E-01 5.600969171029564E-01 -5.597276053864702E-01 -6.909080086117939E-01 4.643975068716723E-01 1.232099874542649E+00 -2.595092062317468E-01 1.338013576251610E-01 1.109871775605936E+00 
-1.299654739612389E+00 -4.642388968127429E-01 -1.299654739612388E+00 8.176695037831229E-02 1.937021065478071E+00 8.176695037831136E-02 -3.836747820961550E-01 4.072379130749682E+00 -3.836747820961540E-01 2.230398683603960E+00 -3.041827500561615E+00 2.230398683603959E+00 -1.233290140428608E+00 6.202727105240016E+00 -1.233290140428607E+00 -1.159676775312164E+00 -3.709176279811236E+00 -1.159676775312163E+00 5.237291146013185E+00 -2.436595957001920E+00 2.401412761388402E-02 -2.436595957001921E+00 2.401412761388421E-02 5.237291146013159E+00 -1.540020217796701E+00 -1.479728770574462E+00 1.588307022218953E+00 -1.479728770574464E+00 1.588307022218952E+00 -1.540020217796700E+00 -1.361043601001527E-02 5.959469648219377E-01 -2.709915387958992E+00 5.959469648219375E-01 -2.709915387958991E+00 -1.361043601001512E-02 
-5.928099450855441E-01 -7.346968079622860E-01 4.551163937436539E-01 5.821506229459084E-01 7.298372403296887E-01 6.101774457526620E-01 -2.902562127789671E+00 2.830291627951274E-01 -1.039572994052233E-01 -4.899230440908874E-01 -2.589103560377998E-01 1.173342169352667E+00 -1.548555441392636E+00 9.660709411726457E-01 -5.461406573631690E-01 -1.162129926298242E+00 -1.766810194506602E+00 2.736629904337869E-01 2.139748706833469E-01 1.437187249984965E-01 -7.069677880936713E-01 -3.504657365245384E+00 -1.162267987633573E+00 1.056915013571887E+00 -7.954292584833013E-01 1.019697724015005E+00 4.999234041803795E-01 -3.876446479637692E+00 -8.735097980500799E-01 -2.099630005724505E-01 4.232702113272249E-02 -1.236262547320621E+00 -3.149898264397523E+00 6.835188181961812E-01 2.978576133185679E-01 -5.522790101135092E-01 
2.656777421773875E-01 4.773109508371425E-01 -4.495846269046894E-01 -5.730433066919752E-01 -4.934160140584515E-01 -7.091797068264453E-01 5.511944365686998E-01 3.900040255114420E-02 -1.347098083932932E-01 -1.496160854721588E-01 -4.257622840855373E-01 -4.588950917155474E-01 1.412810903527833E-01 -1.141134868310019E-01 -1.171097492875273E-01 8.202498214565886E-01 9.973808189376315E-01 3.364237360166038E-02 -1.953610690483626E-03 -1.594702436033212E-01 3.665948780367585E-02 6.981456014274502E-01 9.978850524819502E-02 5.191287075799075E-02 -5.891073136753469E-02 -7.116583921112586E-03 -1.640306235289127E-01 1.126074698934279E+00 2.989582732499791E-01 3.359454252663335E-01 4.077134040769894E-01 4.703900551387621E-01 9.794475305649665E-01 -6.545753886782943E-02 1.905420506703464E-01 1.278064749249094E-01 
-4.773109508371433E-01 -2.656777421773868E-01 4.495846269046894E-01 4.934160140584516E-01 5.730433066919750E-01 7.091797068264453E-01 -3.900040255114387E-02 -5.511944365687034E-01 1.347098083932952E-01 4.257622840855373E-01 1.496160854721588E-01 4.588950917155474E-01 1.141134868310023E-01 -1.412810903527825E-01 1.171097492875265E-01 -9.973808189376262E-01 -8.202498214565928E-01 -3.364237360166091E-02 -3.665948780367651E-02 -9.978850524819391E-02 1.953610690482647E-03 -5.191287075799095E-02 1.594702436033207E-01 -6.981456014274501E-01 1.640306235289126E-01 -2.989582732499786E-01 5.891073136753482E-02 -3.359454252663339E-01 7.116583921112360E-03 -1.126074698934279E+00 -9.794475305649656E-01 -1.905420506703458E-01 -4.077134040769899E-01 -1.278064749249093E-01 -4.703900551387626E-01 6.545753886782937E-02 
7.346968079622870E-01 5.928099450855435E-01 -4.551163937436541E-01 -7.298372403296892E-01 -5.821506229459080E-01 -6.101774457526622E-01 -2.830291627951201E-01 2.902562127789690E+00 1.039572994052135E-01 2.589103560378006E-01 4.899230440908860E-01 -1.173342169352667E+00 -9.660709411726512E-01 1.548555441392630E+00 5.461406573631733E-01 1.766810194506589E+00 1.162129926298246E+00 -2.736629904337832E-01 7.069677880936810E-01 1.162267987633573E+00 -2.139748706833408E-01 -1.056915013571888E+00 -1.437187249984991E-01 3.504657365245385E+00 -4.999234041803804E-01 8.735097980500791E-01 7.954292584833020E-01 2.099630005724501E-01 -1.019697724015005E+00 3.876446479637690E+00 3.149898264397522E+00 -2.978576133185686E-01 -4.232702113272328E-02 5.522790101135095E-01 1.236262547320622E+00 -6.835188181961813E-01 
3.036148403142600E-01 -3.322435717100411E+00 3.558283304892385E-01 6.272036900868944E-01 -1.827374927189163E-01 7.431570722806290E-01 -4.762291296878714E-02 -2.436821213102333E-01 2.308804565840891E-01 1.763288204240461E-01 5.479649547747539E-02 -1.531853160863020E-01 1.289585484430878E-01 5.156825610193569E-01 5.937096262973729E-01 -1.896561506277636E-01 -4.042360591654571E+00 -3.489998696589569E-01 4.102110644700828E-01 -8.460590925814361E-01 1.864834554752811E-01 -4.047619979064626E-01 1.433228307738660E+00 -2.031277135663677E-01 -1.572414724119064E-01 -3.183895005268420E+00 3.559859198156797E-01 -1.925286576609605E+00 1.415305680522129E+00 -1.028577211520157E+00 -8.500975462371607E-01 1.043447871755065E+00 -1.712798758605391E+00 -4.968715491723252E-02 -2.675512063332874E+00 -1.320979761104827E-01 
-9.268955777418318E-01 9.268955777418316E-01 0.000000000000000E+00 -2.157636927679937E-01 2.157636927679937E-01 0.000000000000000E+00 -1.737102109444378E-01 1.737102109444384E-01 -5.494879712203983E-15 -3.313280763000997E-02 3.313280763000997E-02 0.000000000000000E+00 -2.996262456524808E-03 2.996262456524631E-03 1.933652904376342E-15 -9.637384453359669E-01 9.637384453359688E-01 1.323136390016183E-16 -4.787563449020436E-02 6.614861136237723E-01 4.787563449020452E-02 -1.575166329128377E-01 -6.614861136237742E-01 1.575166329128377E-01 3.698715201635456E-02 1.290105322463191E+00 -3.698715201635460E-02 5.179414744642219E-02 -1.290105322463192E+00 -5.179414744642216E-02 -6.273557574543694E-02 -1.044905069432795E+00 6.273557574543681E-02 6.267665106177304E-02 1.044905069432795E+00 -6.267665106177302E-02 
3.322435717100412E+00 -3.036148403142605E-01 -3.558283304892385E-01 1.827374927189158E-01 -6.272036900868942E-01 -7.431570722806290E-01 2.436821213102332E-01 4.762291296878950E-02 -2.308804565840700E-01 -5.479649547747494E-02 -1.763288204240465E-01 1.531853160863020E-01 -5.156825610193586E-01 -1.289585484430877E-01 -5.937096262973793E-01 4.042360591654559E+00 1.896561506277677E-01 3.489998696589573E-01 -1.864834554752817E-01 -1.433228307738660E+00 -4.102110644700800E-01 2.031277135663677E-01 8.460590925814427E-01 4.047619979064626E-01 -3.559859198156796E-01 -1.415305680522129E+00 1.572414724119065E-01 1.028577211520158E+00 3.183895005268423E+00 1.925286576609604E+00 1.712798758605391E+00 2.675512063332872E+00 8.500975462371615E-01 1.320979761104826E-01 -1.043447871755064E+00 4.968715491723259E-02 
1.056473528060287E+00 -2.832250031639164E-01 -2.130937486545287E-01 5.577870769188333E-01 3.445882397395351E-01 3.754997867744991E-02 4.145367110242289E-02 -3.710384914259720E-01 -3.939369542322763E+00 1.706123564955065E-01 -3.157287815070062E-01 -9.389897135309970E-02 -2.617797649133908E-02 1.519077435652399E-01 -3.001413662432882E+00 8.353915197998353E-01 -7.476656649149560E-01 7.599643079204974E-02 2.411822898477801E-01 -3.977554574168396E+00 -4.070395563961251E-02 5.197415089987231E-02 -2.623294663691380E+00 -2.526110972695327E-01 -2.244204746488240E-01 -2.497202324719797E+00 -6.071002261588498E-02 1.804544382327904E-01 -5.980420120609247E-02 -2.353323413803438E-01 -8.788150324183543E-02 -7.389190415614279E-03 3.834840708682281E-02 -4.162672777971411E-03 -2.040026488791582E+00 1.761283787578853E-01 
2.832250031639173E-01 -1.056473528060288E+00 2.130937486545290E-01 -3.445882397395356E-01 -5.577870769188341E-01 -3.754997867744995E-02 3.710384914259721E-01 -4.145367110242320E-02 3.939369542322777E+00 3.157287815070070E-01 -1.706123564955065E-01 9.389897135309899E-02 -1.519077435652404E-01 2.617797649133907E-02 3.001413662432882E+00 7.476656649149550E-01 -8.353915197998376E-01 -7.599643079205021E-02 4.070395563961261E-02 2.623294663691393E+00 -2.411822898477802E-01 2.526110972695331E-01 3.977554574168392E+00 -5.197415089987236E-02 6.071002261588506E-02 5.980420120609180E-02 2.244204746488244E-01 2.353323413803445E-01 2.497202324719801E+00 -1.804544382327905E-01 -3.834840708682262E-02 2.040026488791584E+00 8.788150324183588E-02 -1.761283787578856E-01 7.389190415613115E-03 4.162672777971369E-03 
0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 0.000000000000000E+00 
% cubature s weak differentiation matrix
4.642388968127463E-01 1.299654739612388E+00 1.299654739612388E+00 -1.937021065478070E+00 -8.176695037831073E-02 -8.176695037831068E-02 -4.072379130749647E+00 3.836747820961692E-01 3.836747820961717E-01 3.041827500561615E+00 -2.230398683603958E+00 -2.230398683603959E+00 -6.202727105240033E+00 1.233290140428599E+00 1.233290140428600E+00 3.709176279811212E+00 1.159676775312167E+00 1.159676775312167E+00 -2.401412761387817E-02 -2.401412761387722E-02 -5.237291146013155E+00 -5.237291146013161E+00 2.436595957001919E+00 2.436595957001921E+00 -1.588307022218955E+00 -1.588307022218953E+00 1.540020217796701E+00 1.540020217796698E+00 1.479728770574464E+00 1.479728770574463E+00 2.709915387958990E+00 2.709915387958988E+00 1.361043601001322E-02 1.361043601001463E-02 -5.959469648219372E-01 -5.959469648219389E-01 
-5.928099450855433E-01 4.551163937436536E-01 -7.346968079622870E-01 5.821506229459086E-01 6.101774457526621E-01 7.298372403296882E-01 -2.902562127789669E+00 -1.039572994052239E-01 2.830291627951276E-01 -4.899230440908874E-01 1.173342169352668E+00 -2.589103560377997E-01 -1.548555441392634E+00 -5.461406573631692E-01 9.660709411726460E-01 -1.162129926298241E+00 2.736629904337867E-01 -1.766810194506603E+00 1.437187249984948E-01 2.139748706833467E-01 -3.504657365245383E+00 -7.069677880936706E-01 1.056915013571888E+00 -1.162267987633573E+00 1.019697724015004E+00 -7.954292584833010E-01 -3.876446479637691E+00 4.999234041803795E-01 -2.099630005724491E-01 -8.735097980500772E-01 -1.236262547320620E+00 4.232702113272334E-02 6.835188181961810E-01 -3.149898264397522E+00 -5.522790101135089E-01 2.978576133185676E-01 
