% degree N
7
% number of nodes
120
% node coordinates
3.884921580918389E-01 -7.773320474115506E-16 1.385284141129814E-15 7.237434476399817E-16 7.998392687654971E-17 1.481965881956921E-15 -2.418496583483969E-15 1.667221602174238E-15 -6.174379946667982E-01 -1.077581145719078E-15 -7.462440093985447E-16 -7.170536993112923E-16 -1.930977221327437E-15 2.686214802875720E-15 -1.869060549843703E-15 4.142868684689072E-01 -2.004776646908407E-16 -4.835797208180852E-16 1.359154017362945E-15 -2.133523586948566E-15 9.697378008104393E-16 -8.277025657425824E-02 1.231561519213728E-15 2.377960079202264E-15 4.280942640200590E-15 1.602200047479489E-16 -3.115552336616334E-01 -1.666782768274920E-15 -2.787799774984339E-15 -6.652743028010624E-16 6.256127107758700E-01 1.458769765001984E-15 1.442135191167369E-15 -7.603021880708359E-01 -2.056095265365569E-15 4.269037544560472E-01 -5.768340398108298E-01 -1.438694611841933E-15 -1.141747172014545E-15 2.433568628082588E-15 -2.279871241484360E-15 1.464934640665443E-15 -9.022808479750725E-16 1.364218256469020E+00 1.621697066527444E-15 -5.141343473735085E-15 2.888336843840305E-15 -2.415991562511125E-15 1.630323393784346E-15 -1.743262610841292E+00 6.160554653197713E-15 -1.249783951012745E-15 2.241447305034040E-15 -1.421100070238482E-15 1.941948196231731E+00 1.818017142810440E-15 1.128763593218107E-16 1.371599574461352E-15 -1.746868136892200E+00 1.013262481015569E-15 -9.764894084179607E-16 1.282060008614978E+00 -1.290249130784176E-16 -5.027224215588904E-01 3.639390801779539E-01 2.486930944048946E-15 -3.658320867187555E-16 7.950484898447952E-16 3.163117786140025E-16 -4.846306646554235E-16 -2.050744190127623E+00 1.891340716493877E-15 2.287237273865179E-15 -1.329448397968407E-15 1.790052229233185E-16 -1.368477641172130E-01 -1.329581906228021E-15 5.214052232398089E-16 -6.361796101044459E-16 2.466494453283821E+00 -5.648537396916070E-16 1.418107281335469E-15 -8.852164290052168E-01 -8.180195990300562E-16 1.492298352292895E-01 1.850257798253581E-01 -1.062300006616885E-15 3.693788957230471E-16 -4.391339461135164E-16 1.887246574261579E-16 -2.653904635606786E-01 2.453250114617445E-17 -3.103601138104584E-16 -6.679735196038593E-17 3.564238915528945E-02 -7.167656779413125E-16 -3.013172122612377E-16 -1.416760545140204E-01 3.558977067761814E-16 1.255270736022201E-01 -2.709609550955043E-02 5.520538381693013E-16 2.845750593951152E-16 -5.601368592171774E-17 1.017203059053533E-01 5.662270737957707E-17 2.366989898201643E-16 4.673096610585348E-02 3.462895784871059E-16 -2.654001604142063E-02 -4.365420428488911E-03 -1.037095443615835E-16 1.252829921370990E-16 -7.757029266521510E-02 -7.342937529306363E-17 9.162428630589862E-03 2.468026326592251E-02 4.145850199199736E-17 1.886014719740119E-02 -1.333506744128708E-02 
-3.960749117359010E-01 2.514299834053214E-01 4.779969056914661E-02 5.127056150526474E-03 4.143926551586752E-03 -3.632320196449287E-03 5.249267639098865E-03 -6.325634902366960E-16 4.773579342715365E-01 -4.200508987772918E-01 -5.305809007872815E-02 -9.350817215391882E-03 -2.137116359930391E-03 -7.206917763812907E-16 -5.249267639097645E-03 -1.533998461209198E-01 2.707982189307558E-01 6.432494157130042E-02 -1.404361846515238E-15 2.137116359930957E-03 3.632320196448415E-03 -8.560479004105004E-02 -3.048570920225918E-16 -6.432494157129973E-02 9.350817215391334E-03 -4.143926551586196E-03 8.560479004104986E-02 -2.707982189307572E-01 5.305809007872798E-02 -5.127056150527735E-03 1.533998461209200E-01 4.200508987772913E-01 -4.779969056914623E-02 -4.773579342715358E-01 -2.514299834053231E-01 3.960749117359005E-01 4.809792402315574E-01 -4.111466242948271E-01 -5.491007587795464E-02 -1.046483504759197E-02 6.569868018101628E-03 -8.495587421063539E-03 5.303948227961575E-16 -8.158309761079637E-01 1.271073169570337E+00 4.567916276230348E-02 2.767724062803465E-02 1.323465966228521E-15 8.495587421062326E-03 5.393195609901170E-01 -1.852507977744911E+00 1.562229938765931E-15 -2.767724062803683E-02 -6.569868018101467E-03 1.073009600657598E-16 1.852507977744909E+00 -4.567916276230324E-02 1.046483504759032E-02 -5.393195609901162E-01 -1.271073169570337E+00 5.491007587795563E-02 8.158309761079635E-01 4.111466242948262E-01 -4.809792402315572E-01 -1.641591769531080E-01 2.596725089453134E-01 7.888305917368116E-02 -1.528797762593492E-02 8.706984378032195E-03 -8.723351963797623E-17 5.581403075655436E-01 -2.044586922420121E+00 -1.464204778938638E-01 -6.647241989842034E-16 -8.706984378032174E-03 -7.156579262402663E-01 -1.140875042353913E-15 1.464204778938653E-01 1.528797762593424E-02 7.156579262402658E-01 2.044586922420122E+00 -7.888305917368188E-02 -5.581403075655432E-01 -2.596725089453141E-01 1.641591769531090E-01 -7.595848851344207E-02 8.784170386887835E-02 1.455811760238150E-02 -1.114017832199418E-03 -2.144598379842703E-18 2.608312154059809E-02 -1.920789446752139E-01 1.949674662535565E-16 1.114017832199401E-03 -7.742522780601017E-16 1.920789446752117E-01 -1.455811760238143E-02 -2.608312154059777E-02 -8.784170386887830E-02 7.595848851344188E-02 9.646301527607941E-03 -1.112570998544226E-02 -1.851985799227754E-03 -1.400342148042943E-17 1.882074657542670E-02 4.087451688963220E-16 1.851985799227410E-03 -1.882074657542628E-02 1.112570998544277E-02 -9.646301527607929E-03 -1.075933083218899E-02 8.904274482464962E-03 5.477159961493891E-17 -3.813631709494792E-16 -8.904274482465252E-03 1.075933083218868E-02 3.621305960020594E-03 1.533964573703902E-16 -3.621305960019996E-03 -1.948265980628039E-16 
8.223349393559378E-01 -8.216248805846024E-01 1.583802860365004E-01 1.088253849176144E-01 5.838416058061189E-04 1.912802606341934E-02 -3.443878156544875E-02 4.941269936700068E-02 -8.268741482236995E-01 1.092555205872208E+00 -4.405933160988212E-01 -9.945064986070749E-02 -2.527481323230963E-02 3.059847296964120E-02 -5.763028526529432E-02 1.620126062329501E-01 -4.384561997388891E-01 2.839046289375845E-01 1.089986908168112E-01 -2.308269604503696E-02 3.521703463651426E-02 1.046814583660255E-01 -9.009983264531324E-02 4.467374924551204E-02 -8.326777073854873E-02 -3.575195961060090E-03 -4.543214544719133E-03 2.778327684641568E-02 -2.938809149757931E-01 8.202959407998946E-02 -2.867166450572901E-02 4.506493717469309E-01 1.886168807574338E-01 -2.858687649707679E-01 -5.349882195368322E-01 4.454876111029011E-01 -8.216248805846014E-01 1.084059618451147E+00 -4.318863317207902E-01 -1.005646676929049E-01 -2.712679903153925E-02 3.950274745210515E-02 -5.400897930527356E-02 1.092555205872208E+00 -2.360817215195709E+00 1.841157883569242E+00 1.440013884653136E-01 -4.531067388681823E-02 8.507457664763779E-02 -4.384561997388902E-01 1.813480642941205E+00 -2.816132325619288E+00 9.646391045089546E-02 -8.691823948106453E-02 -9.009983264531522E-02 9.832222570301112E-02 1.948971888195802E+00 -2.938557187810908E-02 2.778327684641727E-02 -1.316383843457156E+00 -6.262378004711804E-01 4.506493717469304E-01 9.009055527556014E-01 -5.349882195368303E-01 1.583802860365000E-01 -4.318863317207870E-01 2.686166513116488E-01 1.235568084191927E-01 -3.420840603047755E-02 2.445770380432498E-02 -4.405933160988201E-01 1.841157883569242E+00 -2.962552803513154E+00 -9.561503422431969E-02 -6.809749290563760E-02 2.839046289375834E-01 -2.816132325619288E+00 1.425909740675895E+00 2.284842141775893E-01 4.467374924551108E-02 1.948971888195802E+00 9.441421404178545E-01 -2.938809149757921E-01 -6.262378004711802E-01 1.886168807574339E-01 1.088253849176136E-01 -1.005646676929056E-01 1.235568084191938E-01 4.573933130327198E-03 6.071105566548048E-03 -9.945064986070662E-02 1.440013884653139E-01 -9.561503422431979E-02 -3.302450337512186E-03 1.089986908168121E-01 9.646391045089260E-02 2.284842141775884E-01 -8.326777073855079E-02 -2.938557187810986E-02 8.202959407998971E-02 5.838416058070016E-04 -2.712679903153859E-02 -3.420840603047826E-02 6.071105566548027E-03 -2.527481323231105E-02 -4.531067388681902E-02 -6.809749290563812E-02 -2.308269604503601E-02 -8.691823948106414E-02 -3.575195961059755E-03 1.912802606341826E-02 3.950274745210424E-02 2.445770380432503E-02 3.059847296963932E-02 8.507457664763740E-02 3.521703463651351E-02 -3.443878156544780E-02 -5.400897930527320E-02 -5.763028526529286E-02 4.941269936700003E-02 
-3.467134536679877E+00 4.553836683919083E+00 -2.027958836284587E+00 1.150053890972506E-02 5.096320961245606E-01 -8.669787863575311E-02 1.157192613212307E-01 -4.126341952554057E-02 2.857194436923183E+00 -4.964184228568916E+00 3.552746393881252E+00 -1.171122623510236E+00 -3.385120413204207E-01 -5.675860702529782E-02 -1.815603006327856E-02 -1.870212950654667E-01 1.257272403160750E+00 -1.334955953085184E+00 7.267366179137738E-01 3.016975816052565E-01 3.336731706171581E-02 -3.388690403969588E-01 3.581997429826712E-01 -3.996506177179477E-01 3.181890038058985E-01 -2.884571193086473E-01 -2.970330546531552E-02 1.523981065965975E-01 -9.945336213103041E-02 -3.297447030960922E-01 -6.888634793425039E-02 3.615472443217895E-02 7.128430151472391E-01 2.183195252736614E-02 -8.857446865197454E-01 4.867404217390369E-01 2.857194436923188E+00 -4.964184228568924E+00 3.552746393881255E+00 -1.171122623510246E+00 -3.385120413204205E-01 -5.675860702529795E-02 2.244792479268903E-02 -2.945707640131089E+00 8.199186779831384E+00 -9.540510035168591E+00 5.555633609287425E+00 3.118186857423988E-01 -2.931385775252403E-03 5.360518084199991E-01 -3.750706693502918E+00 7.127841731950175E+00 -7.024563162071185E+00 1.091135106357874E-01 3.784186943752859E-01 -7.911196413657277E-01 6.523930120784243E-01 2.169374212642692E+00 6.755774588972525E-02 -1.880154928568401E-01 -1.985121869184315E+00 9.760598403925300E-03 1.501925726798720E+00 -5.849128768509716E-01 -1.870212950654651E-01 1.257272403160755E+00 -1.334955953085187E+00 7.267366179137824E-01 3.016975816052541E-01 -1.698047122923546E-02 5.360518084200016E-01 -3.750706693502925E+00 7.127841731950177E+00 -7.024563162071183E+00 -1.983680686505462E-01 -6.856755577946967E-02 2.702888302232834E+00 -8.787815113458390E+00 6.597750192171777E+00 -2.192122087424391E-01 6.200907465251563E-01 2.606145845862151E+00 2.524793472602348E-02 -1.027405018418730E+00 1.646038599743579E-01 -3.388690403969596E-01 3.581997429826708E-01 -3.996506177179473E-01 3.181890038058922E-01 -2.066108290903182E-02 3.784186943752895E-01 -7.911196413657312E-01 6.523930120784311E-01 -3.796444714971917E-02 -2.192122087424415E-01 6.200907465251615E-01 1.752937817336221E-01 -8.002173659302102E-02 -1.647951432794688E-01 1.451192713844532E-01 -2.970330546531565E-02 1.523981065965971E-01 -9.945336213103576E-02 -4.528556494400993E-02 6.755774588972276E-02 -1.880154928568422E-01 -1.365334263867599E-01 2.524793472602416E-02 -9.545762330766037E-02 -6.947818259186962E-03 -6.888634793424935E-02 3.615472443217547E-02 8.286488394288055E-02 9.760598403925260E-03 1.422954255185276E-01 2.453645337565723E-02 2.183195252736425E-02 -1.007622351829832E-01 -6.333030809467996E-02 4.650159984170317E-02 
-4.269037544560469E-01 -1.295553412352584E-16 2.484900655556301E-16 8.745233325649778E-16 3.179629775696256E-16 -1.223641553909384E-15 1.760765344835005E-15 -1.073886855518112E-15 7.603021880708363E-01 3.159124001953964E-15 3.572862807115399E-16 -1.059992425068867E-15 1.574638317513448E-15 -2.325868914685074E-15 1.020308416098253E-15 -6.256127107758714E-01 -1.368773461903386E-15 4.835797208180852E-16 -2.580746408572320E-15 2.010435687701533E-15 -6.316117899499923E-16 3.115552336616334E-01 -4.310465317248048E-15 -2.080715069301981E-15 -3.971913914685165E-15 -2.243080066471285E-16 8.277025657425763E-02 -8.333913841374598E-16 2.702621370326285E-15 8.315928785013280E-16 -4.142868684689067E-01 7.293848825009918E-16 -8.075957070537269E-16 6.174379946667974E-01 1.421124668708555E-15 -3.884921580918386E-01 5.027224215588896E-01 1.079020958881450E-15 6.660191836751517E-16 -2.013987830137314E-15 8.856597663672273E-16 -7.522637343957681E-16 1.341228287530513E-16 -1.282060008614978E+00 -2.821557747286491E-15 4.980500655790433E-15 -3.373043111976007E-15 7.105857536797428E-16 -4.890970181353038E-16 1.746868136892205E+00 -4.391694355911523E-15 9.998271608101959E-16 -7.923280509776038E-18 5.465769500917241E-16 -1.941948196231731E+00 -1.650714951754265E-15 1.322858670750291E-15 1.341782192407845E-16 1.743262610841288E+00 -1.418567473421796E-15 -5.579939476674061E-16 -1.364218256469021E+00 1.032199304627341E-15 5.768340398108294E-01 -1.492298352292876E-01 -8.289769813496486E-16 -6.402061517578221E-16 1.391334857228392E-15 9.569941333957123E-17 6.494050906382676E-16 8.852164290052160E-01 -0.000000000000000E+00 -1.671369438458884E-15 1.181731909305251E-15 -7.581397676752312E-16 -2.466494453283822E+00 2.087021505167853E-15 -2.780827857278981E-15 9.542694151566687E-16 1.368477641172156E-01 8.472806095374096E-16 -1.418107281335469E-15 2.050744190127622E+00 2.181385597413483E-16 -3.639390801779563E-01 -1.255270736022203E-01 5.435023289667782E-16 -2.550473327611516E-16 1.324331176309607E-16 -1.479772882091465E-16 1.416760545140211E-01 2.207925103155700E-16 2.616625120057284E-16 3.840847737722191E-17 -3.564238915528936E-02 1.018561752863970E-15 9.986513320658164E-16 2.653904635606781E-01 -5.201581868267266E-16 -1.850257798253581E-01 2.654001604142056E-02 1.533482883803615E-17 -2.226258117792892E-16 -2.000488782918491E-17 -4.673096610585369E-02 -7.502508727793961E-16 -5.462284380465331E-16 -1.017203059053529E-01 -1.595266597524870E-16 2.709609550955087E-02 -9.162428630589570E-03 1.037095443615835E-16 -3.072979052419409E-17 7.757029266521519E-02 5.223183865185847E-16 4.365420428488581E-03 -1.886014719740150E-02 -2.043311883891299E-16 -2.468026326592244E-02 1.333506744128721E-02 
7.305910088826495E-01 -3.599100206293040E-01 -8.778035302168892E-02 -1.129630487338911E-02 -6.606857317129410E-03 8.630424344051922E-03 3.053450576542262E-02 -7.854591212744368E-02 -1.092047065446651E+00 7.290565504763814E-01 1.021718871922448E-01 2.636021007766924E-02 -8.208315045549882E-04 -6.739925492710448E-02 1.241188968211940E-01 6.343107584390025E-01 -6.732051202950597E-01 -1.121631302494769E-01 -1.459823415867859E-02 6.005614889376142E-02 -7.782587295080623E-02 -1.063204427143292E-01 3.671267326620251E-01 1.019955874034287E-01 -3.237226793214274E-02 2.151070882694611E-02 -1.820518079728660E-01 7.502701918985472E-02 -7.081846505401394E-02 1.975245029843289E-02 7.259206467279536E-02 -3.463107616273718E-01 3.599997889871486E-02 2.512217497332354E-01 2.945890258353714E-01 -3.377763785624194E-01 -7.219012444347653E-01 4.454316112099955E-01 1.053574250547897E-01 8.010784379554756E-03 -6.759374929905177E-03 -3.583860054524202E-02 7.823269283681289E-02 1.480202518518032E+00 -1.554510209623863E+00 -1.688631275748049E-01 -3.132190325374541E-02 1.340949612938128E-01 -1.716654522800885E-01 -1.397199207905717E+00 2.535107983546879E+00 1.562155889688067E-01 -1.811007542682210E-01 1.734315633498128E-01 7.843598709489700E-01 -2.868932528737374E+00 1.708321699194689E-01 -1.240648951077240E-01 8.240800680018791E-02 1.736241359753143E+00 -1.445222165027732E-02 -6.282134227850501E-01 -6.642786246196798E-01 5.276308425928372E-01 1.230849382724781E-01 -1.309837761108024E-01 -6.621575372346707E-02 1.534023555676518E-02 5.043925226505373E-03 -1.375712795382688E-02 -6.374516405281412E-01 1.166037677937652E+00 1.650391124374422E-01 -9.736257080698166E-02 8.328819529542707E-02 9.642786844124859E-01 -3.919556277436395E+00 1.492568593193917E-01 -1.446437749411286E-01 -1.127515312776890E+00 1.507227502825571E+00 3.117607986619603E-01 8.024831804043910E-01 9.738439812259931E-01 -3.246495850581994E-01 1.131362820889624E-01 -1.027754808094135E-01 -2.315954365377508E-02 9.424430583247953E-03 -1.370387751401622E-02 -9.065502375684856E-02 2.360902538820193E-01 -1.908427656032850E-02 1.066337689730716E-02 6.661699176906123E-02 8.631140286754665E-02 3.673058818778609E-04 6.490603004483272E-02 2.652790834337984E-01 -1.022854170795058E-01 -6.747674257395993E-03 1.584702946707091E-02 8.171136729052382E-03 1.650290958559955E-03 -2.383458524474702E-02 -1.035481484146519E-01 4.244616874212379E-03 -6.350697901811680E-02 -1.275399196801254E-01 -1.504786509738363E-02 9.050452928489251E-03 1.217247767944187E-02 -8.323789103670974E-03 6.515441245234477E-02 8.950622952716898E-02 5.316562449765184E-02 -3.171189337749784E-02 -2.965516202363947E-02 -7.696793721928824E-02 4.598843350213537E-02 
-3.467134536679882E+00 2.857194436923189E+00 -1.870212950654611E-01 -3.388690403969619E-01 -2.970330546531198E-02 -6.888634793425392E-02 2.183195252736968E-02 5.983666728298687E-02 4.553836683919082E+00 -4.964184228568920E+00 1.257272403160752E+00 3.581997429826681E-01 1.523981065966002E-01 3.615472443217554E-02 -1.254424984489032E-01 -2.027958836284596E+00 3.552746393881253E+00 -1.334955953085180E+00 -3.996506177179406E-01 -9.945336213103650E-02 8.723030437137058E-02 1.150053890972994E-02 -1.171122623510236E+00 7.267366179137802E-01 3.181890038058937E-01 -1.818946943446061E-02 5.096320961245600E-01 -3.385120413204218E-01 3.016975816052566E-01 -2.056868627343886E-01 -8.669787863575075E-02 -5.675860702529734E-02 -3.809195514071923E-01 1.157192613212259E-01 5.992819646035202E-01 -4.297555776173776E-01 2.857194436923188E+00 -2.945707640131092E+00 5.360518084200069E-01 3.784186943752813E-01 6.755774588972534E-02 9.760598403923409E-03 -8.219045529208040E-02 -4.964184228568926E+00 8.199186779831390E+00 -3.750706693502922E+00 -7.911196413657341E-01 -1.880154928568393E-01 2.198657181837399E-01 3.552746393881257E+00 -9.540510035168607E+00 7.127841731950192E+00 6.523930120784229E-01 -2.382537322921139E-01 -1.171122623510245E+00 5.555633609287435E+00 -7.024563162071188E+00 2.274260164109576E-01 -3.385120413204232E-01 3.118186857423941E-01 1.852376121477078E+00 -5.675860702529405E-02 -1.367149642244274E+00 5.992819646035175E-01 -1.870212950654642E-01 5.360518084199973E-01 -6.856755577946504E-02 -2.192122087424367E-01 2.524793472602230E-02 1.537402474506893E-02 1.257272403160752E+00 -3.750706693502922E+00 2.702888302232840E+00 6.200907465251637E-01 -1.421885894135145E-01 -1.334955953085185E+00 7.127841731950181E+00 -8.787815113458395E+00 1.396513925783302E-01 7.267366179137820E-01 -7.024563162071191E+00 6.734597956288990E+00 3.016975816052546E-01 1.852376121477078E+00 -3.809195514071920E-01 -3.388690403969596E-01 3.784186943752877E-01 -2.192122087424402E-01 -8.002173659302021E-02 1.959219778223189E-02 3.581997429826722E-01 -7.911196413657318E-01 6.200907465251623E-01 -2.311908876544773E-02 -3.996506177179491E-01 6.523930120784276E-01 1.396513925783331E-01 3.181890038058900E-01 2.274260164109601E-01 -2.056868627343896E-01 -2.970330546531519E-02 6.755774588972220E-02 2.524793472602386E-02 1.959219778223342E-02 1.523981065966002E-01 -1.880154928568400E-01 -1.421885894135141E-01 -9.945336213103408E-02 -2.382537322921140E-01 -1.818946943445949E-02 -6.888634793424984E-02 9.760598403926072E-03 1.537402474506776E-02 3.615472443217368E-02 2.198657181837429E-01 8.723030437136933E-02 2.183195252736485E-02 -8.219045529208217E-02 -1.254424984489048E-01 5.983666728298992E-02 
6.183367121009773E-01 5.182213649410338E-16 4.462651300533563E-16 -4.221836777899893E-16 -3.173591884709159E-16 -3.534964489071554E-16 -1.328380693621067E-15 7.061173844502653E-16 -1.187113785404891E+00 -3.762728287569422E-15 9.231193675248763E-16 -1.808222372176302E-15 -4.612655971274363E-16 1.179313815896657E-15 -1.029337694116822E-15 1.107391152820858E+00 -1.947159662020909E-15 1.611932402726951E-15 -4.814260099055278E-16 -2.954109581928783E-15 -2.165526136971402E-16 -7.508900254635598E-01 4.002574937444615E-15 5.944900198005659E-15 6.334457143639332E-15 1.698332050328259E-15 2.357718598011429E-01 -5.833739688962219E-15 -1.181150356838081E-16 -9.147521663514609E-16 3.236170450724798E-01 1.215641470834986E-16 8.941238185237692E-16 -6.265366311248280E-01 -1.935148485049947E-15 5.023628593025219E-01 -5.952872796547787E-01 -1.079020958881450E-15 5.708735860072688E-16 2.853149426027862E-15 -1.860496018211537E-16 1.504527468791536E-15 2.438596886419115E-17 1.598554678049586E+00 3.115385453096087E-15 -4.557641450964348E-15 1.917634590116886E-15 -3.588458056082701E-15 -2.282452751298085E-16 -2.291690866512479E+00 1.609644443582189E-15 -3.280682871408455E-15 4.479018830662101E-15 8.380846568073102E-16 2.685174248731470E+00 4.299666310143711E-15 -1.152327393399493E-15 -1.311964810354337E-15 -2.742630112624033E+00 1.215914977218683E-15 2.231975790669625E-15 1.871813922147679E+00 -2.580498261568353E-15 -9.975581265861729E-01 7.133506245934243E-02 9.325991040183547E-16 1.703154582031724E-15 -1.192572734767193E-15 -2.866217212251371E-16 -5.427863444140744E-16 -6.469812327644641E-01 -3.911011497757936E-16 2.775123707392304E-15 2.954329773263127E-16 4.633076358015302E-16 1.563166341591650E+00 -6.021434866102662E-15 -3.584660909773687E-16 -3.817077660626675E-16 -3.701917735234160E+00 -1.270920914306113E-15 1.181756067779557E-15 6.333115847231433E-01 -3.053939836378876E-15 1.641533227413306E+00 1.262361672442708E-01 -3.952744210667478E-16 0.000000000000000E+00 -6.332505041988692E-16 1.715678703874163E-16 -1.803712137681841E-01 1.471950068770467E-16 2.390108287136250E-16 5.343788156830874E-17 2.069720077030045E-01 -1.207184299690631E-15 -1.644331072625611E-15 2.075750853644625E-01 1.204576853703998E-15 6.228447723878182E-01 -1.142975642169111E-02 1.104107676338603E-15 5.499474107075710E-16 -5.201270835588076E-17 -7.990333584040691E-04 1.132454147591541E-16 8.739655008744529E-16 -1.700775784901837E-01 1.120577512407714E-15 -3.034128938645425E-01 9.108373313906622E-03 -6.913969624105565E-16 -2.080170435483908E-16 8.181665537534377E-02 -1.773388686323046E-16 2.259545747329494E-01 -3.482788131398989E-02 3.446978308477495E-16 -1.627774195630714E-01 7.142524181351834E-02 
-2.605149592436391E+00 9.125486425477067E-01 2.981057121967482E-01 6.912757076078031E-02 4.719352110806659E-02 2.735306033218821E-02 2.837376932311677E-02 -2.445415930100175E-01 4.520307835159258E+00 -2.142289564337451E+00 -4.492535753836316E-01 -1.772736051075600E-01 -1.018299490358091E-01 -7.596974696372062E-02 4.537598385731318E-01 -3.515746169986060E+00 2.480269466195695E+00 5.543887470663423E-01 2.425001545620463E-01 1.303149250130312E-01 -4.030245276395613E-01 1.692331239603505E+00 -2.106121786698642E+00 -6.000163284754286E-01 -2.085869120288550E-01 2.447774864524151E-01 6.942376526767073E-03 1.102886984847332E+00 4.120327096723828E-01 -4.034746684753793E-02 -8.016771925362753E-01 3.279476511427024E-01 -2.235817488054721E-01 2.562695665935155E-01 -4.741405418536561E-01 3.232459355588359E-01 2.149148903304295E+00 -8.783504384297510E-01 -3.281112994518466E-01 -5.607878172108086E-02 -5.224047466293743E-02 -3.738131839389012E-02 2.280846221036235E-01 -5.083629987371318E+00 3.456374264192085E+00 8.293031057056280E-01 3.116679837192383E-01 1.879447043524468E-01 -5.831134705789244E-01 5.965720220374851E+00 -6.411201243580195E+00 -1.318143740047925E+00 -5.581141789615930E-01 7.804630250032284E-01 -5.123708047361938E+00 8.354680682344762E+00 1.400526802754154E+00 -7.902010563810926E-01 2.854834722676276E+00 -7.667491183454916E+00 5.781292462173168E-01 1.817174909521993E-01 1.910780240585023E+00 -9.415115108584661E-01 -1.013769657771702E-01 7.106124920275285E-02 8.063654210803910E-02 -4.357811482897904E-03 1.699358685850518E-02 -2.499090842764108E-02 1.413125091892947E+00 -1.435442685231841E+00 -4.652085650269452E-01 -1.290706301654536E-01 2.116932009206254E-01 -2.617142241449091E+00 4.690180084790219E+00 9.876141246125685E-01 -4.579279350309654E-01 3.616365505425597E+00 -1.029626213704554E+01 7.467757920582253E-01 -4.226214448546004E+00 6.607703185213984E+00 1.363804702545071E+00 -3.264411491526520E-01 2.054041431912612E-01 9.168078200575056E-02 1.369152409009194E-02 -4.467031722450861E-02 3.769130984014304E-01 -5.647617416841219E-01 -1.238617533115748E-01 5.592055815670594E-02 -3.807177219659992E-01 7.572730627234254E-01 -6.570685681740479E-02 3.144552672003450E-01 3.333081413746172E-01 3.533131859761313E-01 9.366139022190334E-03 -1.787657693564135E-02 -7.163598539156588E-03 5.621172047366139E-03 8.519191016743963E-02 -4.650139694955825E-02 1.899581876741658E-02 -1.305049937427449E-01 -2.434216336134766E-01 -2.687640244339372E-01 -4.420660609640536E-02 3.273182429087322E-02 -1.456272678635976E-02 4.598128143691702E-02 1.205558240670201E-01 2.468660869853418E-01 -8.052456719565714E-04 -4.433912205119338E-02 -1.948467263707475E-01 8.269745887940202E-02 
-1.609471631961932E+00 -3.627549554587236E-15 -1.117775950177470E-15 9.649912635199756E-16 -1.271674939695196E-15 -4.894566215637535E-16 4.594557363476397E-15 -6.256984601100962E-15 3.302807444518751E+00 5.228731125337073E-16 -1.090102364105998E-14 -0.000000000000000E+00 4.450324737567778E-15 -7.403470066462350E-15 9.197824541581895E-15 -3.432862571902658E+00 8.375195721371664E-15 5.158183688726242E-15 -5.227758525881663E-15 1.394996191466370E-14 -6.435791712332554E-15 2.850603150155687E+00 8.005149874889230E-15 1.367327045541302E-14 1.822474614139238E-15 4.870688144337648E-15 -1.732590521164562E+00 -3.333565536549839E-15 6.357727898372817E-15 1.330548605602125E-15 2.377688556440175E-01 -3.890052706671956E-15 -3.922607719975245E-15 1.523751493895729E+00 6.168285796096707E-15 -1.146657750879743E+00 1.251647079296566E+00 4.316083835525798E-15 3.044659125372113E-15 3.356646383562190E-16 3.586905987765156E-15 -2.692312312574328E-15 3.340877734394188E-15 -3.557659854835960E+00 -6.334530167611855E-15 1.018022444883346E-14 -8.926191787777890E-15 5.826803180173890E-15 -8.640713987057035E-15 5.463727067925758E+00 -1.549335325332041E-14 7.498703706076469E-15 -9.941075094183812E-15 9.255369688219860E-15 -7.017566429477592E+00 8.744327852536107E-15 1.966647675588642E-14 -6.321284995343624E-15 8.131046192260065E+00 -3.728805930137294E-14 3.347963686004437E-15 -8.584185321424657E+00 2.064398609254682E-15 2.702298873501844E+00 2.786820297355833E-02 0.000000000000000E+00 -6.812618328126895E-15 4.770290939068771E-15 7.300300338370326E-16 1.550818126897355E-15 7.817481227711442E-01 3.128809198206349E-15 -4.763679604238846E-15 3.545195727915752E-15 1.684755039278292E-16 -2.094718775520500E+00 1.644513144939383E-14 8.342483571836943E-15 3.944313582647564E-15 4.511852057832199E+00 -2.033473462889778E-14 -7.563238833789168E-15 -1.154178180193820E+01 3.490216955861573E-15 8.732413167722180E+00 -2.282831712889702E-01 3.755107000134104E-15 4.221473093977682E-16 -4.091877946929781E-17 -6.862714815496651E-17 4.003201791465157E-01 -6.476580302590054E-15 1.820798224084287E-15 -9.618818682295573E-16 -6.566622441504338E-01 4.828737198762526E-15 6.474015532012878E-15 1.456776826537836E+00 3.942251521213086E-15 8.651605426877359E-01 -2.760293714479500E-03 -2.208215352677205E-15 -3.010043995548574E-16 9.202248401425057E-17 1.204295284429587E-01 -1.358944977109850E-15 -1.213840973436740E-16 -4.673346115233291E-01 -3.237223924733394E-15 -6.780013634974716E-01 -5.976566946182422E-02 6.913969624105565E-16 -3.782128064516195E-17 2.058693469869410E-01 2.394074726536113E-15 5.055875192091461E-01 -3.917235653112626E-02 -1.201112029139581E-15 -3.675512590569800E-01 1.453499768218058E-01 
