% degree N
3
% number of nodes
20
% node coordinates
5.557786990417261E+02 
5.557786990417271E+02 
5.557786990417259E+02 
4.123167586324122E+02 
1.818374760436945E+02 
1.818374760436944E+02 
1.818374760436946E+02 
4.123167586324119E+02 
4.123167586324118E+02 
% backward matrix [ reverse change of basis for IPDG OAS precon ]
-1.000000000000000E+00 9.999999999999741E-01 2.228648278887194E-02 -1.389353353333348E-01 -4.469533557108425E-02 -4.277015055726570E-01 -9.999999999999704E-01 -3.325456503645848E-01 4.152095047820453E-02 5.910797557043217E-02 9.999999999999788E-01 4.225804520764020E-02 -1.062358923868266E-14 -2.185330277915335E-16 1.092179318440798E-14 1.650468422965286E-01 -2.179902901662678E-02 1.220525993577701E-04 -1.000000000000000E+00 1.009763021152329E-02 7.075805826142573E-02 -3.178705081696317E-14 -2.799628973277326E-01 1.669203135614662E-01 1.134125847261017E-02 -1.001689441437318E-14 -1.002281228149648E-14 -4.266655598225343E-15 4.714130035781063E-15 -6.832194236268709E-16 -8.226962490502283E-16 -8.932813513357334E-01 -1.000000000000000E+00 -6.798665012758964E-01 6.686163708958491E-01 -7.636413312867309E-02 1.000000000000000E+00 -6.085304766904017E-02 -2.427551432505448E-02 1.198001480905461E-01 -1.000000000000000E+00 5.138725863065743E-02 -7.588742691208862E-14 1.672427187699785E-14 -2.789676364930737E-01 1.000000000000000E+00 -5.498805278610751E-02 -1.748317875867683E-01 3.937661725608042E-15 -5.460013418861223E-15 -5.844556511003756E-15 2.215022824634834E-14 -8.130198436017237E-15 -8.846424580084421E-15 -9.051437407464659E-15 8.630705567969003E-15 7.889575203807853E-15 2.543038408736907E-15 9.144919968088795E-15 1.106906350045502E-14 
-1.779723407418589E-01 1.200711898416019E-01 -6.376938599467333E-02 2.641331038975412E-02 -3.695263106174635E-04 9.316808777665256E-01 3.487882787614351E-01 1.018793357551050E-01 -2.960294594242501E-02 1.000000000000000E+00 9.934760410106504E-02 -5.988863398123177E-02 -2.473829298716303E-14 -5.229933610201214E-02 7.309302040645030E-02 2.442964247009655E-01 6.056056513541423E-01 2.401398056722204E-01 7.252944219273504E-01 -2.670778267426913E-01 9.638317598052082E-02 -6.179817888997552E-01 2.452898984102798E-01 2.437308315905273E-01 -1.146764884404175E-01 3.104322798850129E-01 2.279950286121428E-01 2.845841467548892E-02 5.167904676176278E-02 -9.999999999999916E-01 2.792400475286992E-01 -2.204574162580755E-01 1.056941974181798E-02 -1.906606874790619E-01 -8.503071493910050E-02 1.764720183867822E-01 5.746503645979135E-02 -3.850740089991060E-01 7.245514506324358E-01 1.000000000000000E+00 -2.250322017320785E-01 -2.599079638735632E-02 7.762710300394566E-01 -6.237165961422804E-01 -1.671637027697383E-01 -7.835100217543230E-02 9.164052068476773E-02 2.237734777558114E-01 5.868143872228688E-02 1.733858131759623E-01 4.717905519497456E-01 -1.070350075082317E-01 1.100248777566602E-02 -7.953226590074322E-03 -1.000000000000000E+00 -9.999999999999946E-01 -6.397133230637029E-01 -1.247505297556504E-01 5.639273063511526E-02 3.718938883862190E-01 
-1.336088158724706E-03 1.200711898415927E-01 -1.991990260343329E-01 2.641331038975540E-02 2.224979613628877E-02 9.316808777665219E-01 3.487882787614338E-01 -7.756498832118464E-02 3.913581132244370E-02 9.999999999999721E-01 9.934760410105442E-02 9.174660557761587E-02 -5.627992553400780E-14 -5.229933610204312E-02 7.309302040646154E-02 6.147409797915326E-01 3.106119290650515E-01 1.478468140023776E-01 -4.734268820961223E-01 6.410538942501669E-01 -3.283045048385278E-01 -6.179817888997446E-01 3.557699298499152E-01 3.107130168034145E-03 -7.221711156142115E-02 3.104322798850330E-01 -2.279950286121493E-01 -2.845841467551822E-02 -5.167904676176641E-02 -9.999999999999973E-01 2.792400475286974E-01 -9.999987904111693E-01 -1.254998095416799E-01 -1.986597703889419E-01 3.924953144803552E-02 1.527395391212003E-02 -6.593916109692586E-01 -5.650325724925600E-02 1.998432081876266E-01 6.347409982897184E-01 -2.140329688563305E-02 -9.765246717711101E-02 7.762710300394680E-01 -6.237165961422706E-01 -2.804635195794493E-01 -1.500512831459481E-01 7.194127433856320E-02 1.794389746173306E-01 -5.868143872228431E-02 -1.733858131759231E-01 -4.717905519497670E-01 1.070350075082184E-01 -1.100248777566606E-02 7.953226590085906E-03 9.999999999999813E-01 1.000000000000000E+00 6.397133230637120E-01 1.247505297556393E-01 -5.639273063511240E-02 -3.718938883862041E-01 
3.333333333333720E-01 9.999999999999790E-01 -1.000000000000000E+00 -1.389353353333257E-01 1.260459259470302E-01 -4.277015055726692E-01 -9.999999999999942E-01 1.109950200555768E-01 -1.283837519304740E-01 5.910797557040309E-02 9.999999999999923E-01 -3.325456503645857E-01 -3.529669703157863E-15 -1.160309057208222E-14 2.243209327602300E-14 -4.734600500096203E-02 1.473343966226134E-01 5.303785610353855E-02 3.333148930800224E-01 -1.000000000000000E+00 5.431300832209159E-01 1.836725200835071E-15 -6.217178200084369E-02 -3.074251733469647E-01 9.504213116478565E-02 6.938885779230278E-15 8.540403354332669E-15 2.139973060608447E-15 1.374139381191702E-14 -4.828187850839742E-16 -2.095070474763061E-15 2.977607383768519E-01 6.268289031902439E-01 -5.842303361756656E-01 -8.172647352349819E-01 1.699264242880293E-01 -3.330352508975000E-01 5.501427435637934E-01 -1.000000000000000E+00 6.778703918361093E-01 2.958805642762206E-01 -4.046627626078908E-01 -5.925425854798286E-15 9.053244066410110E-14 -1.000000000000000E+00 -3.345089826127639E-01 -4.216368419382753E-01 -1.000000000000000E+00 9.771164346002316E-15 -1.059848785085579E-14 1.919111604221071E-15 1.185041569974394E-14 2.355859743346008E-15 2.074895637599018E-15 1.498365519081847E-15 2.504252112591927E-15 3.764042737230075E-15 4.738790682847060E-15 -8.700520384341253E-15 2.544947589720938E-14 
-1.779723407418638E-01 1.200711898415968E-01 3.435240629910816E-02 2.641331038975456E-02 -7.721397097580886E-02 9.316808777665209E-01 3.487882787614391E-01 1.019014467871939E-01 -4.689436882521900E-02 9.999999999999880E-01 9.934760410106808E-02 2.084443578846587E-02 4.548428240671322E-14 -2.811355888749717E-02 -8.041289498950831E-02 1.794924719262003E-01 -5.778958973194389E-01 4.018495746081706E-01 7.252992779442250E-01 -4.626665957706000E-03 -3.058047867891480E-01 2.890824730087453E-02 3.646575934880165E-02 -1.235162660955515E-01 3.387125025076432E-01 -7.471604543300654E-01 -1.547744897576200E-01 -3.100996618904155E-02 1.763159818503753E-01 2.369740755459288E-01 -9.999999999999974E-01 -2.204562393601828E-01 4.682219042281188E-02 -2.454810185144568E-02 2.708114098027928E-01 7.669890114937534E-01 5.748101125218765E-02 -3.566777423125327E-01 -6.194103421387656E-01 -4.859566257380722E-01 -2.272880124234710E-01 -4.933226438820036E-02 -9.688426937812483E-01 -3.451260976389300E-01 1.029058368583527E-02 -7.829704687974251E-02 1.118323359924405E-01 -1.661900388698254E-01 7.047348228320154E-02 -4.942503942125117E-01 -8.390946006293679E-02 5.376100549765361E-02 -5.760736018818007E-02 -9.257249417022702E-02 3.002253745949516E-01 8.291266645479322E-01 -3.602866769362814E-01 -2.338073404786743E-02 -5.001972687470595E-01 -9.999999999999906E-01 
-5.767778735638546E-03 -7.732623708324345E-02 -9.341696710182519E-03 9.404683512159577E-01 -1.589569959101093E-02 -2.485709053875719E-01 1.985324201729446E-01 3.066816229862562E-01 9.237359740677025E-01 2.599570307599999E-01 -7.365343878306883E-02 2.087988138140444E-01 -4.259991792728896E-15 2.253849765876902E-15 2.622241642454348E-15 -5.404136610780694E-02 -1.071654813926993E-02 -1.369451682047275E-01 -7.755852260354561E-02 -2.286888950216641E-01 -8.983387784939068E-02 -1.465407074406736E-14 -8.942773052471115E-02 -5.024512346827507E-02 -8.098455623273552E-02 1.209329795319135E-14 1.436408530540114E-15 -3.736742948708975E-16 1.941627838336513E-15 5.512669541006345E-16 1.152340829058136E-15 1.947479409194269E-01 1.801216208744899E-01 -4.104881700412795E-01 3.494697749840739E-01 -4.580138283726142E-01 -1.339069001936763E-01 -4.010301489258545E-01 6.335662282936952E-02 -2.461950699232864E-01 2.645804384597178E-02 6.129759420366477E-02 2.535144178588533E-15 -4.857553552784777E-15 2.689035110866594E-02 1.032868096443455E-01 -3.123182081376206E-01 -6.557614519873632E-02 -2.780864070831093E-15 -9.547668442140503E-16 -1.123142165114981E-15 -4.435840519793048E-15 5.267445354667330E-16 3.460726151743249E-15 -4.845201078585591E-15 -2.796173977681037E-16 3.441517597887478E-16 -2.511611633248892E-16 3.375207990350422E-16 3.234826595876312E-16 
8.965421445030415E-02 1.200711898416099E-01 -1.708408510571142E-01 2.641331038975510E-02 -4.294279923886803E-02 9.316808777665211E-01 3.487882787614400E-01 -1.215917447046860E-02 -3.201789533731277E-03 9.999999999999948E-01 9.934760410107399E-02 1.172287027061731E-01 2.135512714989403E-14 8.041289498951595E-02 7.319874583032134E-03 -4.103579028028826E-01 -1.081841543774466E-01 5.488055899504108E-01 -1.259184640600124E-01 6.402420206931050E-01 -6.073775439516665E-01 5.890735415989358E-01 -9.960118427249436E-02 1.728353115493143E-01 2.864196350572709E-01 4.367281744449634E-01 9.789670300458909E-02 2.279950286121405E-01 -3.689307370213954E-02 7.630259244540710E-01 7.207599524712917E-01 6.102301653600738E-01 2.293054770598036E-01 -1.382048218927209E-02 1.041384011865417E-01 9.387631405729207E-01 3.005757390578798E-01 -4.681000437559312E-01 -4.414754539962157E-01 -9.673329907107556E-02 1.012997378268182E-01 -1.649698120229054E-01 1.925716637417831E-01 9.688426937812324E-01 -1.725367606803729E-01 1.148603374903713E-01 1.649012340049693E-01 -4.675484910960535E-02 3.949840786830666E-01 3.113402976968142E-01 1.417686469915150E-01 -6.986986123044395E-02 -5.295587294589001E-02 8.801625258127629E-02 -4.716630991390693E-01 -6.692464582111709E-01 -8.641696791407361E-02 8.752494702443591E-01 1.000000000000000E+00 6.333875354271215E-02 
-1.336088158739720E-03 1.200711898415998E-01 8.940312724896694E-02 2.641331038975557E-02 -2.037700479757388E-01 9.316808777665160E-01 3.487882787614356E-01 -7.760356059452130E-02 6.930036841263321E-02 9.999999999999781E-01 9.934760410105517E-02 -4.909069327518966E-02 4.086014846877597E-14 -2.811355888750217E-02 -8.041289498953511E-02 5.749358796695403E-01 -4.163406042662433E-01 2.471752232673544E-01 -4.734387770179809E-01 -1.826089976935546E-03 6.568638990212531E-01 2.890824730088425E-02 2.405218626228778E-01 -1.995730695123037E-01 1.780039842544626E-01 -7.471604543300464E-01 1.547744897575857E-01 3.100996618902143E-02 -1.763159818503788E-01 2.369740755459336E-01 -1.000000000000000E+00 -9.999981832715511E-01 -1.047323554707355E-01 -1.035019265103422E-01 2.430942264401347E-01 3.199106297701617E-01 -6.593875655687162E-01 -4.931228601992267E-02 -1.404969742670134E-01 -1.318362420236303E-01 -2.733510393522073E-02 -1.590304387256733E-01 -9.688426937812408E-01 -3.451260976389285E-01 1.861645496081125E-01 -1.500119342232881E-01 8.666691282629822E-02 -1.049565431574831E-01 -7.047348228316479E-02 4.942503942124800E-01 8.390946006294191E-02 -5.376100549766254E-02 5.760736018818056E-02 9.257249417023859E-02 -3.002253745949479E-01 -8.291266645479247E-01 3.602866769362937E-01 2.338073404787774E-02 5.001972687470583E-01 1.000000000000000E+00 
8.965421445029378E-02 1.200711898416052E-01 1.963950993239936E-02 2.641331038975534E-02 -1.921181986857045E-01 9.316808777665173E-01 3.487882787614427E-01 -1.221985777589514E-02 4.425419043925284E-02 9.999999999999953E-01 9.934760410107474E-02 -1.043416659163295E-01 1.186222734779934E-14 8.041289498951050E-02 7.319874583058783E-03 -3.853590501501190E-01 3.483648609648891E-01 4.864242302794466E-01 -1.259352149987404E-01 -2.650891243189871E-01 7.799788226777880E-01 5.890735415989349E-01 -6.025112438023012E-03 3.374022095550873E-01 8.325173992511928E-02 4.367281744449709E-01 -9.789670300457376E-02 -2.279950286121165E-01 3.689307370214027E-02 7.630259244540670E-01 7.207599524712968E-01 6.102295956018020E-01 2.138201604497665E-01 -8.477522393829207E-02 -4.785902856318956E-02 6.528828233239933E-01 3.005638096660176E-01 -4.893053392131745E-01 5.621461563203484E-01 6.226460863536587E-01 9.762374146862239E-02 -2.030063155706160E-01 1.925716637417950E-01 9.688426937812192E-01 1.166370220516133E-01 1.148457311173359E-01 1.594350571850442E-01 5.881314974121755E-02 -3.949840786830676E-01 -3.113402976968169E-01 -1.417686469914932E-01 6.986986123044109E-02 5.295587294589520E-02 -8.801625258126845E-02 4.716630991390721E-01 6.692464582111770E-01 8.641696791407390E-02 -8.752494702443575E-01 -9.999999999999957E-01 -6.333875354270670E-02 
3.333333333332980E-01 9.999999999999898E-01 4.378351608946335E-01 -1.389353353333282E-01 -1.000000000000000E+00 -4.277015055726753E-01 -1.000000000000000E+00 1.111450137325067E-01 -2.456828489123032E-01 5.910797557041354E-02 9.999999999999929E-01 2.151198740255136E-01 -1.134782264849330E-14 1.968274239850374E-16 -1.231222454005003E-14 -6.167899335542759E-02 -1.144260853898911E-01 8.880394961666538E-02 3.333335248303749E-01 6.982602847085985E-03 -1.000000000000000E+00 -1.981598054266110E-14 1.222962778572886E-01 1.698827762264033E-02 -3.054661046029164E-01 3.482559712696938E-14 6.160052502150764E-15 -1.031315847326497E-14 -1.166667777916162E-14 -1.141470213881181E-15 -1.221957574380156E-15 2.977616088965057E-01 8.119696640288074E-01 2.640968374515276E-01 1.000000000000000E+00 6.067159286729631E-01 -3.330574342725646E-01 5.107103041052523E-01 8.662908266424088E-01 -4.212516752168762E-01 2.724867723264661E-01 -6.467244960227750E-01 1.902116820226396E-14 -4.363443454827456E-14 8.402823755458652E-01 -3.347808411850421E-01 -5.233751052756525E-01 9.648659787094316E-01 -1.669010590214860E-14 1.561347127423368E-14 -1.653273066695877E-14 2.907610446759849E-14 1.238397047823330E-14 -1.323077853948336E-14 -4.373734075552375E-15 -3.671494029343839E-16 -9.980309848063406E-16 -4.622488298546985E-15 1.703869959083485E-14 8.191282034353194E-15 
-1.779723407418643E-01 1.200711898416018E-01 4.131611222207887E-02 2.641331038975366E-02 5.371989681094123E-02 9.316808777665223E-01 3.487882787614371E-01 1.017924499642688E-01 3.834408365348260E-02 9.999999999999701E-01 9.934760410105839E-02 2.136573050671192E-04 -1.465369909645384E-14 8.041289498949751E-02 7.319874583066593E-03 2.050702254609196E-01 -1.107681031616277E-01 -6.415243372089312E-01 7.253039842307391E-01 2.497330825082367E-01 5.545931570602234E-02 5.890735415988982E-01 -7.395525338147690E-02 -2.441099423037791E-01 -2.324539798735989E-01 4.367281744450546E-01 -7.322053885454025E-02 2.551551513535288E-03 -2.279950286121356E-01 7.630259244540656E-01 7.207599524712951E-01 -2.204597609618477E-01 -1.980931575379379E-01 1.195505205937180E-01 -9.170533687952176E-02 -1.000000000000000E+00 5.809303108383087E-02 7.312217960010764E-01 -1.093417211297709E-01 -4.253449668329872E-01 -2.119419324318476E-01 1.094576715008049E-01 1.925716637417566E-01 9.688426937812239E-01 -2.843452196139518E-02 -7.910494464423476E-02 -1.905092586151739E-01 -1.636632156857624E-02 -1.291549210054802E-01 3.208645810365475E-01 -3.878810918868147E-01 5.327400201055842E-02 4.660487241250887E-02 1.005257207603179E-01 6.997746254050411E-01 1.708733354520733E-01 1.000000000000000E+00 1.481312638035190E-01 4.438045381119460E-01 6.281061116137805E-01 
-5.767778735638200E-03 -7.732623708324317E-02 -7.576008992170517E-03 9.404683512159555E-01 1.730333620691741E-02 -2.485709053875726E-01 1.985324201729450E-01 3.087354996536831E-01 -6.824509221603974E-01 2.599570307600002E-01 -7.365343878306460E-02 5.975539483268650E-01 2.411278750371195E-15 1.978115697567079E-15 -5.376989723362255E-15 -5.949852462268047E-02 -1.103809074803775E-01 8.566456252636358E-02 -7.755432135050395E-02 -1.624592141883832E-03 2.326628303887791E-01 1.179935559748732E-15 -4.974871772721506E-02 -6.910635735836365E-03 1.242600942512413E-01 -8.847796306727998E-15 -1.356404183984622E-15 2.970327924708038E-15 1.661438373445187E-15 -1.066354245476065E-16 -2.047903677982655E-15 1.947496445993155E-01 -3.333039415162131E-01 -1.084086275191661E-01 -4.104881700412750E-01 3.968198315415551E-01 -1.335660724671885E-01 2.048102293132961E-01 3.474087392215108E-01 -2.755177685242793E-01 1.670278359593391E-02 -3.964265571877194E-02 1.151575635958240E-14 -3.864392496756006E-15 5.150728807270692E-02 1.045581524377240E-01 1.634595750635204E-01 -3.013452135634841E-01 4.792548664666629E-15 -4.600145680421041E-15 3.494408862109368E-15 -4.362629802321374E-15 -6.450970240636169E-16 1.571239387592203E-15 7.460330332489843E-15 -5.926272465709099E-16 -3.306556499229549E-16 -2.008112807727769E-16 -2.506129802821968E-15 -2.013087014914308E-16 
8.965421445030361E-02 1.200711898416086E-01 -1.638771451341448E-01 2.641331038975606E-02 8.799106854788399E-02 9.316808777665170E-01 3.487882787614409E-01 -1.226817129339431E-02 8.203666294496917E-02 9.999999999999771E-01 9.934760410106960E-02 9.659792422277418E-02 4.183009942858587E-14 -2.811355888747425E-02 -8.041289498947415E-02 -3.847801492681794E-01 3.589436397803535E-01 -4.945683218667224E-01 -1.259137577734926E-01 8.946017691590472E-01 -2.461134414564931E-01 2.890824730083087E-02 -2.100221970027078E-01 5.224163534113350E-02 -2.847468473239908E-01 -7.471604543300235E-01 1.300983256075734E-01 -1.995366139366215E-01 8.857212046391232E-02 2.369740755459318E-01 -9.999999999999959E-01 6.102266437584096E-01 -1.560987090094421E-02 1.302781402558778E-01 -2.583783454957737E-01 -8.282258709208290E-01 3.011877588895225E-01 6.197994945576727E-01 6.859316701278716E-02 -3.612164016598403E-02 1.166458178184413E-01 -6.179876133900847E-03 -9.688426937812512E-01 -3.451260976388919E-01 -2.112618663275946E-01 1.140524397258801E-01 -1.374403606026379E-01 1.030688681916523E-01 -3.363026399607872E-01 -1.379544845208809E-01 3.300219049582490E-01 -3.716514627779171E-02 6.395836072155994E-02 -9.596947917134604E-02 -5.283369008609163E-01 -3.307535417888187E-01 -5.532963551496275E-01 -1.000000000000000E+00 -9.436072693648883E-01 3.085551348435028E-01 
-5.767778735639935E-03 -7.732623708324277E-02 1.730333620691736E-02 9.404683512159544E-01 -2.181015034174578E-03 -2.485709053875755E-01 1.985324201729426E-01 3.083188514277618E-01 -3.566207827826031E-01 2.599570307600008E-01 -7.365343878306364E-02 -9.237359740676996E-01 2.177602873963829E-15 1.254119474993889E-15 1.198255814145708E-15 -4.567223443647384E-02 1.421258478507211E-01 5.116286786856995E-02 -7.754998643473091E-02 2.326628303887786E-01 -1.263661824314723E-01 5.244518417720920E-15 2.529076507927015E-02 1.250570208598210E-01 -3.866204465378208E-02 -8.160411086573466E-15 2.305125475773746E-15 1.102752677484662E-15 -2.419907699454906E-15 6.710800665931429E-16 1.600888908404724E-16 1.947490752398477E-01 -2.573058493995455E-01 2.398196415793470E-01 3.354775056058728E-01 1.111396155494937E-01 -1.335571762649901E-01 2.206238263818687E-01 -4.010301489258521E-01 4.433580889885842E-01 1.813676676175758E-02 -2.480485381167387E-02 -1.467467692772839E-15 5.239844575031596E-15 -6.129759420366600E-02 1.044732460555639E-01 1.316848629589644E-01 3.123182081376166E-01 -3.182233375080590E-15 4.940681967011327E-15 -5.766208951777291E-16 -1.325591573283175E-15 9.694533131266277E-16 6.435818748256515E-16 -2.201043808985467E-15 2.870024395909390E-17 1.275349212038894E-15 4.534827845524447E-16 5.211411758555681E-15 -1.847542858581147E-15 
1.730333620691779E-02 -7.732623708324501E-02 -3.856305045651641E-04 9.404683512159568E-01 7.733784182679957E-04 -2.485709053875734E-01 1.985324201729368E-01 -9.237359740677017E-01 1.153357308752974E-01 2.599570307600115E-01 -7.365343878307039E-02 1.173832119267918E-01 2.591232677419848E-15 -3.625897220085766E-15 1.252474409824299E-16 1.592121251669659E-01 -2.102839223107211E-02 1.177378097903176E-04 2.326628303887794E-01 -2.349343225232008E-03 -1.646277010791683E-02 1.008409371850669E-14 1.138856831726577E-01 -6.790126165570763E-02 -4.613493364724695E-03 3.026639052611771E-15 -2.744446822955174E-15 -3.742517471849794E-15 -2.198881604143157E-16 -7.422225705126377E-16 -2.553733343981844E-16 -5.842466607586164E-01 4.104881700412698E-01 2.790771559811028E-01 -2.744591105486722E-01 -4.994561871840580E-02 4.010301489258487E-01 -2.440390676931036E-02 -9.735213125024010E-03 7.835474945899165E-02 -6.129759420365814E-02 3.149915326782238E-03 6.605654287675489E-16 4.109662884133358E-15 -1.710004497770486E-02 -3.123182081376351E-01 1.717377011513851E-02 5.460315062460399E-02 1.123289832503236E-15 5.764629326104953E-16 -2.875836850352434E-16 -5.015008709874114E-15 -5.928374626279909E-16 3.191834728048500E-15 -6.535231408629644E-16 2.048694342804323E-15 1.795947251492754E-15 1.687815565875925E-15 -2.804991189945902E-15 4.450408335476320E-16 
8.965421445029015E-02 1.200711898416111E-01 1.247250081491517E-01 2.641331038975539E-02 -1.380287755641444E-01 9.316808777665240E-01 3.487882787614377E-01 -1.230674356673147E-02 1.122012200351600E-01 9.999999999999741E-01 9.934760410106770E-02 -4.423937463003247E-02 -4.933617808470448E-14 -5.229933610199999E-02 7.309302040644976E-02 -4.245852493901833E-01 -3.680088935509030E-01 -3.952399126017058E-01 -1.259256526953522E-01 2.517217849319475E-01 7.390549624032849E-01 -6.179817888998244E-01 -3.252702642297176E-01 -1.504385643392125E-01 -3.452575150812096E-02 3.104322798850603E-01 -5.687778675301137E-02 1.969850624230945E-01 1.394229081482363E-01 -1.000000000000000E+00 2.792400475287016E-01 6.102272508980273E-01 5.157583170011870E-03 2.254359841344666E-01 -5.453365050364674E-02 -5.235891950627928E-01 3.011918042900589E-01 6.269904657870029E-01 -2.717470154418585E-01 -8.026988804793277E-01 1.107140107688556E-01 -6.755784768246137E-02 7.762710300394734E-01 -6.237165961423229E-01 2.553662028599574E-01 1.140917886485322E-01 -1.227147221149021E-01 -1.813266495831708E-01 4.654575609662384E-01 -1.829100965156699E-01 5.785918692855718E-02 -1.610885573279127E-02 -1.105632331340687E-01 -4.556241588960680E-03 -1.714377245441162E-01 1.598802063367540E-01 -4.467036448503592E-01 8.518687361964827E-01 4.998027312529419E-01 -9.366612464572908E-01 
-1.336088158740561E-03 1.200711898416024E-01 1.098852289026309E-01 2.641331038975487E-02 1.813411011136334E-01 9.316808777665223E-01 3.487882787614350E-01 -7.741341771790131E-02 -7.939648455900396E-02 9.999999999999701E-01 9.934760410105188E-02 -1.310069409491255E-02 3.180048727667662E-14 8.041289498949673E-02 7.319874583085330E-03 5.906467274921122E-01 -1.294126034258147E-01 -3.937054830209407E-01 -4.734503051719887E-01 -6.248859788823495E-01 -2.280605944321386E-01 5.890735415989249E-01 1.795815500919263E-01 -2.661275788006333E-01 -1.372173951087686E-01 4.367281744450362E-01 7.322053885452297E-02 -2.551551513548828E-03 2.279950286121409E-01 7.630259244540656E-01 7.207599524712959E-01 -1.000000000000000E+00 -2.450324799716316E-01 -2.095481446614436E-02 3.542596425616974E-02 -5.916459638969593E-01 -6.592325798077485E-01 2.261835869680377E-01 -1.132898119435177E-02 -1.005678204496204E-01 1.301845313640193E-02 2.585184560927192E-01 1.925716637417701E-01 9.688426937812110E-01 8.433426059014804E-02 -1.506011239634731E-01 -1.338270325748430E-01 4.308020936965438E-03 1.291549210054656E-01 -3.208645810365594E-01 3.878810918868094E-01 -5.327400201057713E-02 -4.660487241251868E-02 -1.005257207603076E-01 -6.997746254050426E-01 -1.708733354520660E-01 -9.999999999999949E-01 -1.481312638035234E-01 -4.438045381119520E-01 -6.281061116137868E-01 
8.965421445029385E-02 1.200711898416116E-01 4.012161158606376E-02 2.641331038975579E-02 1.929929504036650E-01 9.316808777665210E-01 3.487882787614404E-01 -1.202971489927607E-02 -1.044426625323857E-01 9.999999999999853E-01 9.934760410107385E-02 -6.835166673605042E-02 2.519993422278580E-14 -2.811355888749041E-02 -8.041289498947936E-02 -3.696482023275656E-01 6.352928618053137E-01 -1.544564760088374E-01 -1.259467431527508E-01 -8.881490132244056E-01 -1.049456707756077E-01 2.890824730086277E-02 -6.696542496896253E-02 2.708477002667413E-01 -2.319696394381005E-01 -7.471604543300443E-01 -1.300983256075376E-01 1.995366139366307E-01 -8.857212046391613E-02 2.369740755459301E-01 -9.999999999999956E-01 6.102277788733472E-01 7.352003594886562E-02 -2.228111894084502E-03 -2.555272907471566E-01 -2.586737703431266E-01 3.007187954269884E-01 -2.138094662252118E-01 6.913141493930036E-01 6.539145079276747E-01 1.379772985402432E-01 2.145425792477728E-01 -9.688426937812603E-01 -3.451260976389161E-01 1.480673303365548E-02 1.142565413771494E-01 -6.105888821610266E-02 1.680777138356649E-01 3.363026399607572E-01 1.379544845208887E-01 -3.300219049582677E-01 3.716514627777871E-02 -6.395836072155735E-02 9.596947917135304E-02 5.283369008609105E-01 3.307535417888330E-01 5.532963551496379E-01 9.999999999999963E-01 9.436072693648840E-01 -3.085551348435085E-01 
8.965421445028943E-02 1.200711898416097E-01 1.382434038798449E-01 2.641331038975583E-02 1.161485057384733E-01 9.316808777665251E-01 3.487882787614422E-01 -1.200760386718609E-02 -1.217340854151794E-01 9.999999999999873E-01 9.934760410107299E-02 1.238140303364577E-02 -5.430042755176356E-14 -5.229933610200049E-02 7.309302040640732E-02 -4.344521551023269E-01 -5.482086868682845E-01 7.253292927144686E-03 -1.259418871358786E-01 -6.256978524394131E-01 -5.071336335452795E-01 -6.179817888998134E-01 -2.757895640304056E-01 -9.639939741935043E-02 2.214193515099230E-01 3.104322798850326E-01 5.687778675302391E-02 -1.969850624230763E-01 -1.394229081482264E-01 -9.999999999999941E-01 2.792400475287013E-01 6.102289557712425E-01 1.097728066298602E-01 1.638844737335405E-01 1.003148339947059E-01 3.318432227638410E-01 3.007347702193889E-01 -1.854131995386387E-01 -6.526476433782016E-01 -8.320421178104023E-01 1.357214878488543E-01 1.912011112469256E-01 7.762710300394526E-01 -6.237165961423332E-01 1.922610194892215E-01 1.143104966728427E-01 -4.086707290843232E-02 -2.218858027899679E-01 -4.654575609662341E-01 1.829100965156668E-01 -5.785918692854013E-02 1.610885573277865E-02 1.105632331340765E-01 4.556241588962563E-03 1.714377245441283E-01 -1.598802063367588E-01 4.467036448503671E-01 -8.518687361964774E-01 -4.998027312529437E-01 9.366612464572789E-01 
3.333333333332974E-01 1.000000000000000E+00 5.398783563164888E-01 -1.389353353333299E-01 9.186494096240641E-01 -4.277015055726686E-01 -9.999999999999901E-01 1.104056165764870E-01 3.325456503645852E-01 5.910797557041457E-02 1.000000000000000E+00 7.516773113142568E-02 1.591814557089261E-14 -6.838626091873992E-15 2.958321060776962E-15 -5.602184394017112E-02 -1.110928221611366E-02 -1.419638583195347E-01 3.333515820896077E-01 9.829197669414006E-01 3.861118585176631E-01 2.800499732158917E-14 2.198384014712767E-01 1.235165821628487E-01 1.990827149655290E-01 -2.283820221784222E-14 5.182231900891189E-15 1.186794522166161E-14 -1.301201505868126E-14 -2.412047213157065E-15 3.929351425387833E-16 2.977590040626945E-01 -4.387985672190683E-01 1.000000000000000E+00 -8.513516356608710E-01 -7.002782198327404E-01 -3.339073148299231E-01 -1.000000000000000E+00 1.579846876826149E-01 -3.764188647099198E-01 4.316326633972437E-01 1.000000000000000E+00 -9.625711293440393E-14 -6.022325475211125E-14 4.386852609471784E-01 -3.307101762021784E-01 1.000000000000000E+00 2.099658088773409E-01 4.026573398869915E-15 -1.548960610923316E-17 7.143662544078260E-15 2.051954688380965E-14 -2.034347535362421E-15 -2.148005758580630E-14 2.876470635426033E-15 2.470964419096581E-15 1.939231125456845E-15 -4.169070365977053E-15 -2.197969969879368E-14 -2.725169749652353E-14 
